Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesische Inseln;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Schwefeldioxid;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;UV-Index;;
18.02.2019;01:00;45,358; ;26,004;;26,544;;30,448;;2,4713;;7,06;;1017,2;;192,9;;4,12;;76,8;;0;;0,0;;0,0;;
18.02.2019;02:00;43,942; ;24,558;;25,082;;31,226;;2,0143;;6,45;;1017,5;;191,6;;3,58;;79,7;;0;;0,0;;0,0;;
18.02.2019;03:00;42,480; ;24,828;;25,346;;31,064;;1,7761;E;6,45;;1017,5;;194,0;;3,96;;77,8;;0;;0,0;;0,0;;
18.02.2019;04:00;40,886; ;22,666;;23,143;;33,221;;1,2464;E;5,89;;1017,3;;202,6;;3,55;;83,0;;0;;0,0;;0,0;;
18.02.2019;05:00;39,305; ;17,231;;17,626;;38,405;;1,1445;E;5,56;;1017,0;;196,5;;3,19;;87,2;;0;;0,0;;0,0;;
18.02.2019;06:00;37,964; ;21,379;;21,830;;28,950;;0,8788;E;4,51;;1017,1;;178,7;;3,00;;88,9;;0;;0,0;;0,0;;
18.02.2019;07:00;36,546; ;28,281;;28,844;;21,507;;0,8661;E;4,11;;1017,1;;175,8;;3,52;;88,1;;0;;0,0;;0,0;;
18.02.2019;08:00;34,785; ;28,146;;28,958;;23,396;;1,0158;E;4,34;;1017,0;;179,4;;3,73;;86,2;;0;;1,5;;0,0;;
18.02.2019;09:00;33,082; ;29,281;;34,269;;24,256;;1,4510;E;4,67;;1017,0;;172,7;;3,07;;84,9;;0;;60,1;;0,2;;
18.02.2019;10:00;31,811; ;25,536;;34,887;;30,797;;1,5766;E;6,18;;1016,8;;169,9;;3,00;;80,3;;0;;183,3;;0,5;;
18.02.2019;11:00;30,895; ;21,556;;30,953;;38,613;;2,0353;;8,02;;1016,5;;175,8;;3,36;;77,2;;0;;295,8;;0,9;;
18.02.2019;12:00;30,245; ;18,080;;25,810;;46,357;;2,0089;;10,03;;1016,3;;191,5;;3,84;;72,5;;0;;378,9;;1,2;;
18.02.2019;13:00;29,676; ;16,380;;22,436;;54,133;;2,2388;;11,18;;1015,8;;192,1;;4,63;;66,2;;0;;423,8;;1,3;;
18.02.2019;14:00;29,320; ;17,372;;23,415;;52,710;;2,7416;;11,31;;1015,0;;204,0;;4,08;;65,2;;0;;373,4;;1,3;;
18.02.2019;15:00;29,060; ;17,802;;22,651;;58,783;;2,2400;;11,87;;1014,5;;206,5;;4,81;;62,4;;0;;306,0;;1,0;;
18.02.2019;16:00;28,731; ;15,137;;17,843;;62,198;;2,4530;;12,21;;1014,1;;209,4;;4,29;;62,5;;0;;221,7;;0,6;;
18.02.2019;17:00;28,465; ;18,494;;20,360;;56,145;;2,0783;;11,59;;1013,9;;210,8;;3,35;;67,2;;0;;94,8;;0,3;;
18.02.2019;18:00;28,268; ;24,107;;24,771;;47,166;;1,5116;E;9,90;;1013,4;;223,7;;2,08;;78,2;;0;;9,0;;0,0;;
18.02.2019;19:00;28,159; ;23,823;;24,197;;43,432;;1,0017;E;9,06;;1013,3;;206,6;;2,08;;84,8;;0;;0,0;;0,0;;
18.02.2019;20:00;28,302; ;21,668;;22,011;;44,071;;1,0881;E;8,81;;1013,2;;206,3;;2,58;;89,0;;0;;0,0;;0,0;;
18.02.2019;21:00;28,553; ;23,628;;24,037;;36,471;;1,4853;E;8,83;;1012,9;;222,3;;2,50;;87,8;;0;;0,0;;0,0;;
18.02.2019;22:00;29,025; ;24,768;;25,161;;36,954;;1,2732;E;8,58;;1012,8;;230,2;;3,31;;90,2;;0;;0,0;;0,0;;
18.02.2019;23:00;29,587; ;;*;;*;;*;;*;7,60;;1012,4;;211,1;;3,31;;93,9;;0;;0,0;;0,0;;
19.02.2019;00:00;30,016; ;17,026;;17,325;;43,639;;0,6491;E;7,21;;1012,2;;229,2;;2,90;;96,0;;0;;0,0;;0,0;;
19.02.2019;01:00;30,733; ;13,522;;13,808;;43,790;;0,4269;E;6,41;;1011,9;;229,9;;2,73;;98,5;;4;;0,0;;0,0;;
19.02.2019;02:00;31,154; ;9,754;;9,921;;54,954;;0,0494;E;6,76;;1012,0;;241,6;;4,40;;99,2;;60;;0,0;;0,0;;
19.02.2019;03:00;30,968; ;9,295;;9,437;;62,643;;0,5409;E;6,35;;1011,9;;232,2;;4,12;;99,1;;45;;0,0;;0,0;;
19.02.2019;04:00;30,434; ;6,092;;6,211;;69,726;;0,4235;E;6,16;;1011,4;;226,8;;4,67;;100,0;;6;;0,0;;0,0;;
19.02.2019;05:00;29,891; ;5,822;;5,965;;67,210;;0,0394;E;5,99;;1011,4;;229,7;;5,02;;99,7;;0;;0,0;;0,0;;
19.02.2019;06:00;29,043; ;5,100;;5,225;;67,435;;-0,0855;E;5,64;;1011,5;;227,8;;5,64;;99,4;;0;;0,0;;0,0;;
19.02.2019;07:00;28,346; ;6,813;;6,946;;59,110;;-0,1674;E;5,33;;1011,5;;226,2;;6,43;;99,6;;0;;0,0;;0,0;;
19.02.2019;08:00;27,897; ;8,953;;9,151;;51,182;;-0,0837;E;5,25;;1011,7;;226,7;;6,98;;99,2;;0;;0,9;;0,0;;
19.02.2019;09:00;27,530; ;11,501;;12,047;;46,899;;0,0825;E;5,43;;1012,1;;225,3;;6,99;;98,2;;0;;32,7;;0,1;;
19.02.2019;10:00;27,125; ;11,899;;13,390;;48,538;;-0,2025;E;5,72;;1012,5;;225,7;;7,14;;97,2;;0;;111,4;;0,3;;
19.02.2019;11:00;26,686; ;11,249;;12,711;;51,596;;-0,0568;E;6,13;;1012,9;;229,2;;7,01;;96,3;;0;;124,3;;0,4;;
19.02.2019;12:00;26,325; ;;*;;*;;*;-0,0471;E;6,40;;1013,3;;234,4;;6,27;;96,6;;14;;87,4;;0,4;;
19.02.2019;13:00;26,034; ;;*;;*;;*;0,6015;E;6,84;;1013,5;;241,2;;6,67;;95,7;;9;;125,8;;0,7;;
19.02.2019;14:00;25,739; ;;*;;*;;*;0,3175;E;7,28;;1013,6;;243,5;;6,80;;93,4;;0;;200,7;;0,8;;
19.02.2019;15:00;25,849; ;;*;;*;;*;;*;;*;;*;;*;;*;;*;0;;;*;;*;
19.02.2019;16:00;25,638; ;6,999;;7,737;;64,788;;0,0676;E;7,18;;1014,4;;247,5;;6,59;;92,8;;0;;114,5;;0,4;;
19.02.2019;17:00;25,375; ;7,970;;8,565;;65,329;;0,2986;E;6,90;;1014,5;;250,9;;6,18;;93,6;;0;;67,2;;0,2;;
19.02.2019;18:00;24,996; ;8,514;;8,817;;64,307;;-0,1310;E;6,39;;1015,0;;249,2;;6,09;;95,3;;0;;8,8;;0,1;;
19.02.2019;19:00;24,489; ;10,771;;10,892;;61,895;;0,2644;E;6,17;;1015,4;;248,7;;5,77;;96,4;;0;;0,0;;0,0;;
19.02.2019;20:00;23,793; ;11,097;;11,240;;61,107;;-0,1203;E;6,15;;1015,8;;247,1;;5,54;;96,5;;0;;0,0;;0,0;;
19.02.2019;21:00;22,977; ;12,142;;12,294;;58,997;;0,0572;E;6,06;;1016,2;;244,5;;5,40;;96,1;;0;;0,0;;0,0;;
19.02.2019;22:00;21,773; ;10,436;;10,563;;60,975;;0,0416;E;6,21;;1016,5;;244,1;;5,46;;94,6;;0;;0,0;;0,0;;
19.02.2019;23:00;20,435; ;10,924;;11,045;;59,036;;-0,1189;E;6,49;;1016,7;;240,9;;4,96;;92,4;;0;;0,0;;0,0;;
20.02.2019;00:00;19,301; ;11,094;;11,253;;54,083;;;*;6,22;;1016,7;;234,4;;4,58;;95,5;;0;;0,0;;0,0;;
20.02.2019;01:00;18,058; ;13,073;;13,247;;46,606;;-0,2471;E;5,64;;1016,8;;228,0;;4,80;;97,2;;0;;0,0;;0,0;;
20.02.2019;02:00;17,275; ;15,321;;15,563;;42,715;;0,1111;E;5,77;;1017,1;;226,8;;4,74;;97,6;;0;;0,0;;0,0;;
20.02.2019;03:00;17,096; ;13,774;;14,019;;46,293;;-0,3502;E;5,82;;1017,2;;223,8;;4,88;;96,8;;0;;0,0;;0,0;;
20.02.2019;04:00;17,372; ;14,371;;14,635;;43,005;;-0,3460;E;5,69;;1017,1;;223,5;;5,18;;97,4;;0;;0,0;;0,0;;
20.02.2019;05:00;17,742; ;13,851;;14,118;;42,651;;-0,0674;E;5,64;;1017,0;;227,8;;4,97;;98,7;;0;;0,0;;0,0;;
20.02.2019;06:00;18,269; ;10,812;;11,057;;48,074;;0,0328;E;5,69;;1017,0;;228,3;;5,22;;99,4;;0;;0,0;;0,0;;
20.02.2019;07:00;18,620; ;9,808;;10,025;;50,032;;-0,5624;E;5,83;;1017,0;;227,7;;5,29;;99,2;;0;;0,0;;0,0;;
20.02.2019;08:00;18,844; ;9,797;;10,083;;51,321;;-0,8500;E;5,64;;1017,3;;225,6;;5,31;;99,8;;0;;1,7;;0,0;;
20.02.2019;09:00;19,117; ;9,784;;10,385;;53,718;;-0,5490;E;5,83;;1017,7;;228,8;;5,48;;99,9;;0;;33,2;;0,1;;
20.02.2019;10:00;19,568; ;;*;;*;;*;;*;6,20;;1018,2;;230,1;;5,61;;99,5;;0;;93,3;;0,3;;
20.02.2019;11:00;20,092; ;12,462;;14,167;;54,642;;-0,2826;E;6,60;;1018,8;;230,5;;5,64;;97,8;;0;;125,8;;0,6;;
20.02.2019;12:00;20,565; ;12,958;;15,868;;54,355;;-0,2769;E;7,18;;1019,3;;220,6;;5,38;;94,9;;0;;210,9;;0,8;;
20.02.2019;13:00;20,903; ;16,075;;20,454;;49,309;;-0,1119;E;7,36;;1019,5;;211,2;;4,94;;94,3;;0;;218,0;;1,0;;
20.02.2019;14:00;21,135; ;19,729;;23,769;;46,229;;0,3488;E;7,48;;1019,5;;208,4;;4,82;;92,8;;0;;140,6;;0,7;;
20.02.2019;15:00;21,000; ;20,123;;23,225;;49,624;;0,2660;E;7,70;;1019,5;;210,2;;4,80;;90,6;;0;;107,6;;0,5;;
20.02.2019;16:00;20,946; ;22,216;;24,769;;48,990;;0,2104;E;8,00;;1019,7;;220,5;;4,83;;88,7;;0;;75,1;;0,3;;
20.02.2019;17:00;20,881; ;22,511;;24,354;;49,522;;0,6314;E;8,14;;1019,7;;223,5;;5,15;;87,5;;0;;53,1;;0,2;;
20.02.2019;18:00;20,740; ;21,542;;22,216;;50,870;;0,7064;E;7,89;;1019,7;;225,7;;4,56;;88,6;;0;;11,9;;0,0;;
20.02.2019;19:00;20,551; ;19,163;;19,414;;51,652;;0,1081;E;7,72;;1020,0;;225,2;;4,38;;88,4;;0;;0,0;;0,0;;
20.02.2019;20:00;20,284; ;16,638;;16,902;;52,819;;0,3450;E;7,60;;1020,3;;223,3;;4,83;;88,8;;0;;0,0;;0,0;;
20.02.2019;21:00;19,995; ;12,339;;12,550;;56,811;;0,2371;E;7,60;;1020,5;;223,6;;5,37;;87,3;;0;;0,0;;0,0;;
20.02.2019;22:00;19,704; ;10,007;;10,180;;61,639;;-0,0173;E;7,34;;1020,8;;226,5;;5,32;;85,1;;0;;0,0;;0,0;;
20.02.2019;23:00;19,370; ;7,956;;8,105;;65,922;;-0,2454;E;7,14;;1020,6;;221,6;;5,70;;83,9;;0;;0,0;;0,0;;
21.02.2019;00:00;18,995; ;11,366;;11,574;;62,830;;0,2787;E;7,36;;1020,5;;218,9;;5,96;;80,7;;0;;0,0;;0,0;;
21.02.2019;01:00;18,652; ;14,157;;14,437;;55,712;;0,0981;E;7,37;;1020,6;;218,3;;5,66;;81,9;;0;;0,0;;0,0;;
21.02.2019;02:00;18,508; ;15,317;;15,597;;48,467;;0,4477;E;7,25;;1020,8;;221,4;;6,18;;84,7;;0;;0,0;;0,0;;
21.02.2019;03:00;18,569; ;15,151;;15,417;;44,730;;0,3451;E;6,96;;1020,9;;221,1;;6,35;;87,6;;3;;0,0;;0,0;;
21.02.2019;04:00;18,613; ;14,778;;15,062;;44,310;;0,4857;E;6,71;;1020,8;;217,2;;6,06;;90,6;;0;;0,0;;0,0;;
21.02.2019;05:00;18,663; ;14,196;;14,479;;43,322;;0,1144;E;6,17;;1020,8;;217,7;;5,66;;94,1;;0;;0,0;;0,0;;
21.02.2019;06:00;18,921; ;16,551;;16,869;;39,252;;0,2792;E;6,28;;1020,8;;219,4;;6,05;;95,0;;0;;0,0;;0,0;;
21.02.2019;07:00;19,147; ;15,124;;15,401;;39,414;;-0,0416;E;6,01;;1020,8;;220,9;;6,00;;96,3;;0;;0,0;;0,0;;
21.02.2019;08:00;19,326; ;15,269;;15,605;;38,736;;0,0539;E;6,13;;1020,9;;222,0;;5,88;;96,9;;0;;1,8;;0,0;;
21.02.2019;09:00;19,456; ;13,126;;14,012;;39,471;;-0,1444;E;6,10;;1021,5;;224,5;;5,01;;97,6;;0;;24,9;;0,1;;
21.02.2019;10:00;19,757; ;13,912;;16,855;;38,905;;0,1573;E;6,42;;1021,9;;221,8;;5,78;;97,4;;0;;119,7;;0,4;;
21.02.2019;11:00;20,173; ;15,971;;20,259;;40,834;;0,1782;E;7,14;;1022,0;;225,7;;6,16;;94,7;;0;;178,0;;0,5;;
21.02.2019;12:00;20,545; ;20,054;;23,271;;38,327;;-0,2324;E;7,13;;1022,4;;232,5;;4,91;;96,6;;0;;81,6;;0,4;;
21.02.2019;13:00;20,860; ;18,635;;22,313;;41,736;;-0,2388;E;7,27;;1022,7;;230,5;;4,37;;100,0;;0;;111,8;;0,5;;
21.02.2019;14:00;21,051; ;13,257;;14,587;;55,858;;-0,0118;E;7,94;;1022,9;;241,2;;4,94;;99,8;;5;;76,3;;0,4;;
21.02.2019;15:00;21,368; ;14,314;;15,616;;59,337;;-0,0429;E;7,83;;1023,1;;245,3;;5,32;;100,0;;0;;74,4;;0,3;;
21.02.2019;16:00;21,592; ;10,398;;11,119;;62,899;;-0,2421;E;7,53;;1023,4;;254,0;;5,11;;100,0;;0;;51,4;;0,2;;
21.02.2019;17:00;21,791; ;8,586;;8,945;;63,544;;-0,2269;E;7,20;;1023,7;;258,4;;4,70;;100,0;;0;;28,1;;0,1;;
21.02.2019;18:00;22,064; ;13,599;;13,865;;55,553;;0,0665;E;6,85;;1024,3;;266,1;;3,57;;100,0;;0;;4,8;;0,0;;
21.02.2019;19:00;22,490; ;11,793;;11,967;;53,629;;-0,0827;E;6,63;;1025,0;;268,9;;3,20;;100,0;;0;;0,2;;0,0;;
21.02.2019;20:00;23,072; ;15,315;;15,533;;47,559;;-0,1759;E;6,59;;1025,8;;272,9;;2,87;;100,0;;2;;0,1;;0,0;;
21.02.2019;21:00;23,747; ;14,921;;15,149;;45,525;;-0,6161;E;6,54;;1026,4;;270,1;;2,95;;100,0;;0;;0,0;;0,0;;
21.02.2019;22:00;24,466; ;14,249;;14,479;;44,749;;-0,5167;E;6,52;;1027,1;;280,0;;2,53;;100,0;;0;;0,0;;0,0;;
21.02.2019;23:00;25,021; ;;*;;*;;*;;*;6,48;;1027,9;;282,7;;2,32;;100,0;;0;;0,1;;0,0;;
22.02.2019;00:00;25,377; ;21,520;;21,976;;34,761;;;*;6,57;;1028,4;;290,6;;2,28;;100,0;;0;;0,3;;0,0;;
22.02.2019;01:00;25,503; ;15,915;;16,221;;38,882;;-1,2438;E;6,65;;1029,0;;291,2;;1,89;;100,0;;0;;0,3;;0,0;;
22.02.2019;02:00;25,326; ;16,656;;17,079;;37,471;;-1,0157;E;6,57;;1029,7;;296,2;;2,25;;100,0;;0;;0,5;;0,0;;
22.02.2019;03:00;24,952; ;20,301;;20,631;;32,983;;-1,2340;E;6,53;;1030,4;;304,2;;2,35;;100,0;;0;;0,5;;0,0;;
22.02.2019;04:00;24,478; ;10,733;;10,971;;44,643;;-1,5140;E;6,54;;1030,9;;338,6;;1,96;;100,0;;0;;0,5;;0,0;;
22.02.2019;05:00;23,982; ;16,961;;17,239;;39,488;;-1,2489;E;6,33;;1031,6;;8,4;;1,79;;100,0;;0;;0,3;;0,0;;
22.02.2019;06:00;23,542; ;11,111;;11,344;;42,882;;-1,6621;E;6,12;;1032,1;;8,1;;1,40;;100,0;;0;;0,1;;0,0;;
22.02.2019;07:00;22,939; ;9,785;;9,971;;45,604;;-1,6156;E;5,92;;1032,9;;12,0;;2,20;;100,0;;0;;0,0;;0,0;;
22.02.2019;08:00;22,304; ;11,640;;11,878;;40,667;;-1,6558;E;5,63;;1034,1;;53,7;;1,89;;100,0;;0;;2,2;;0,0;;
22.02.2019;09:00;21,336; ;6,889;;7,302;;58,793;;-1,5040;E;5,73;;1034,8;;67,2;;3,39;;100,0;;0;;41,1;;0,2;;
22.02.2019;10:00;20,039; ;9,924;;10,924;;59,806;;-1,8528;E;5,39;;1035,8;;57,2;;3,24;;100,0;;0;;84,3;;0,3;;
22.02.2019;11:00;18,712; ;9,395;;10,616;;59,351;;-1,7706;E;5,81;;1036,7;;87,1;;3,51;;100,0;;0;;127,4;;0,6;;
22.02.2019;12:00;17,670; ;11,486;;13,786;;51,153;;-1,8661;E;6,75;;1037,3;;101,4;;2,93;;100,0;;0;;160,9;;0,8;;
22.02.2019;13:00;16,749; ;7,757;;8,902;;47,551;;-1,5091;E;7,08;;1037,6;;84,9;;3,45;;100,0;;0;;111,0;;0,7;;
22.02.2019;14:00;15,952; ;7,749;;8,658;;47,661;;-1,6819;E;6,81;;1037,8;;86,2;;4,19;;98,2;;0;;89,5;;0,5;;
22.02.2019;15:00;15,142; ;9,776;;10,964;;45,813;;;*;6,76;;1038,1;;86,3;;3,68;;95,6;;0;;73,9;;0,4;;
22.02.2019;16:00;14,495; ;9,835;;11,242;;47,017;;-1,6010;E;7,05;;1038,2;;86,5;;3,72;;93,9;;0;;104,5;;0,5;;
22.02.2019;17:00;14,007; ;13,916;;15,441;;40,087;;-1,6281;E;6,73;;1038,5;;87,5;;3,82;;94,3;;0;;59,9;;0,2;;
22.02.2019;18:00;13,741; ;17,035;;17,852;;31,529;;-1,3914;E;6,33;;1039,3;;90,0;;3,09;;95,5;;0;;7,6;;0,1;;
22.02.2019;19:00;13,284; ;15,435;;15,697;;31,117;;-1,6683;E;6,12;;1039,3;;100,2;;3,11;;95,8;;0;;0,1;;0,0;;
22.02.2019;20:00;12,539; ;12,475;;12,718;;32,488;;-1,5569;E;5,99;;1039,7;;100,0;;2,69;;95,6;;0;;0,0;;0,0;;
22.02.2019;21:00;11,734; ;9,633;;9,855;;36,213;;;*;5,87;;1040,0;;104,2;;2,68;;95,3;;0;;0,0;;0,0;;
22.02.2019;22:00;10,932; ;7,208;;7,394;;40,004;;;*;5,90;;1040,4;;102,0;;2,49;;94,4;;0;;0,0;;0,0;;
22.02.2019;23:00;10,356; ;6,313;;6,503;;45,644;;;*;6,03;;1040,4;;122,1;;3,76;;92,0;;0;;0,0;;0,0;;
23.02.2019;00:00;9,969; ;;*;;*;;*;;*;5,39;;1040,5;;114,6;;2,91;;90,0;;0;;0,0;;0,0;;
23.02.2019;01:00;9,672; ;10,109;;10,372;;37,107;;-0,1170;E;3,80;;1040,2;;124,7;;4,02;;93,5;;0;;0,0;;0,0;;
23.02.2019;02:00;9,498; ;7,895;;8,119;;39,442;;-0,3454;E;2,77;;1040,1;;129,5;;3,85;;94,1;;0;;0,0;;0,0;;
23.02.2019;03:00;9,589; ;7,067;;7,247;;41,898;;-0,1457;E;2,22;;1040,2;;135,7;;3,57;;93,5;;0;;0,0;;0,0;;
23.02.2019;04:00;9,850; ;7,324;;7,539;;40,001;;0,0734;E;1,80;;1040,3;;126,1;;3,21;;94,3;;0;;0,0;;0,0;;
23.02.2019;05:00;10,145; ;7,853;;8,073;;38,215;;-0,2347;E;1,69;;1040,0;;134,7;;3,87;;94,5;;0;;0,0;;0,0;;
23.02.2019;06:00;10,295; ;8,325;;8,548;;34,627;;0,0890;E;1,25;;1039,9;;129,6;;4,19;;96,2;;0;;0,0;;0,0;;
23.02.2019;07:00;10,683; ;8,900;;9,112;;30,802;;0,0008;E;0,60;;1039,7;;131,4;;4,48;;97,9;;0;;0,0;;0,0;;
23.02.2019;08:00;10,972; ;8,793;;9,040;;29,047;;-0,1942;E;0,13;;1039,4;;142,7;;3,77;;100,0;;0;;3,2;;0,0;;
23.02.2019;09:00;11,543; ;7,427;;8,251;;30,176;;-0,1956;E;0,60;;1039,8;;139,7;;3,90;;100,0;;0;;28,6;;0,1;;
23.02.2019;10:00;12,114; ;7,601;;9,471;;30,306;;-0,2975;E;1,24;;1039,6;;148,7;;3,90;;100,0;;0;;85,0;;0,4;;
23.02.2019;11:00;12,965; ;7,176;;10,781;;33,110;;-0,5459;E;2,40;;1039,3;;156,9;;4,19;;100,0;;0;;276,7;;1,1;;
23.02.2019;12:00;13,385; ;7,164;;10,989;;40,638;;-0,3161;E;5,13;;1039,3;;146,1;;3,59;;89,8;;0;;372,8;;1,5;;
23.02.2019;13:00;13,538; ;7,917;;11,707;;47,919;;-0,0735;E;7,39;;1039,0;;148,6;;2,81;;68,4;;0;;406,0;;1,5;;
23.02.2019;14:00;13,635; ;7,841;;11,194;;52,863;;0,2032;E;8,84;;1038,5;;141,0;;2,88;;58,9;;0;;411,1;;1,6;;
23.02.2019;15:00;13,798; ;8,509;;11,764;;53,106;;0,6231;E;9,48;;1038,0;;150,9;;2,33;;56,4;;0;;349,4;;1,3;;
23.02.2019;16:00;13,951; ;9,093;;12,030;;51,926;;0,6313;E;10,60;;1037,9;;155,5;;1,30;;53,7;;0;;285,7;;0,8;;
23.02.2019;17:00;13,991; ;10,255;;12,183;;50,181;;0,3778;E;10,36;;1037,7;;140,0;;1,55;;55,6;;0;;149,4;;0,4;;
23.02.2019;18:00;13,885; ;11,628;;12,403;;44,207;;0,3220;E;8,62;;1037,5;;128,0;;2,63;;64,5;;0;;37,6;;0,1;;
23.02.2019;19:00;13,991; ;12,518;;12,764;;37,714;;0,6303;E;6,53;;1037,5;;135,5;;3,03;;73,6;;0;;0,0;;0,0;;
23.02.2019;20:00;14,439; ;13,247;;13,545;;36,414;;0,5948;E;5,34;;1037,3;;137,1;;3,48;;77,8;;0;;0,0;;0,0;;
23.02.2019;21:00;15,003; ;16,927;;17,321;;34,991;;1,0167;E;5,26;;1037,1;;144,5;;3,64;;74,7;;0;;0,0;;0,0;;
23.02.2019;22:00;15,686; ;16,256;;16,637;;35,064;;0,3300;E;4,60;;1037,0;;138,0;;3,15;;76,3;;0;;0,0;;0,0;;
23.02.2019;23:00;16,447; ;15,641;;16,028;;34,514;;0,5522;E;3,78;;1037,2;;140,0;;2,84;;80,1;;0;;0,0;;0,0;;
24.02.2019;00:00;17,237; ;15,185;;15,585;;36,156;;0,3324;E;3,94;;1037,1;;146,5;;2,69;;79,6;;0;;0,0;;0,0;;
24.02.2019;01:00;18,034; ;;*;;*;;*;;*;3,43;;1037,2;;144,7;;2,17;;81,7;;0;;0,0;;0,0;;
24.02.2019;02:00;18,714; ;16,470;;16,920;;31,937;;-0,3629;E;3,10;;1037,2;;165,4;;2,00;;83,2;;0;;0,0;;0,0;;
24.02.2019;03:00;19,099; ;12,372;;12,767;;35,893;;-0,4644;E;3,21;;1037,2;;180,3;;2,19;;80,4;;0;;0,0;;0,0;;
24.02.2019;04:00;19,349; ;21,184;;21,669;;25,544;;-0,1856;E;2,73;;1036,7;;162,5;;2,01;;82,3;;0;;0,0;;0,0;;
24.02.2019;05:00;19,534; ;16,615;;17,091;;29,619;;-0,1506;E;2,68;;1036,5;;173,4;;2,71;;82,4;;0;;0,0;;0,0;;
24.02.2019;06:00;19,636; ;16,647;;17,116;;29,323;;-0,3074;E;2,91;;1036,5;;178,0;;2,70;;79,8;;0;;0,0;;0,0;;
24.02.2019;07:00;19,705; ;17,893;;18,380;;27,016;;0,0285;E;2,55;;1036,7;;175,7;;2,82;;80,2;;0;;0,0;;0,0;;
24.02.2019;08:00;19,951; ;20,124;;20,999;;25,027;;-0,2007;E;2,18;;1037,1;;178,7;;2,93;;81,3;;0;;7,3;;0,0;;
24.02.2019;09:00;20,234; ;21,328;;26,674;;26,690;;0,1096;E;2,82;;1037,3;;179,3;;2,84;;78,6;;0;;99,5;;0,2;;
24.02.2019;10:00;20,591; ;19,789;;30,215;;30,061;;0,8345;E;4,05;;1037,4;;178,0;;2,91;;75,6;;0;;238,2;;0,6;;
24.02.2019;11:00;20,383; ;18,392;;27,999;;42,305;;2,6637;;6,06;;1037,7;;199,7;;3,45;;63,7;;0;;362,9;;1,1;;
24.02.2019;12:00;20,321; ;17,222;;26,177;;48,162;;3,5923;;7,60;;1037,8;;200,1;;3,67;;58,7;;0;;452,1;;1,4;;
24.02.2019;13:00;20,564; ;17,685;;26,749;;50,466;;4,5310;;9,15;;1037,7;;201,0;;3,85;;54,4;;0;;490,1;;1,6;;
24.02.2019;14:00;20,990; ;18,447;;27,917;;48,627;;4,2982;;10,55;;1037,6;;219,2;;2,66;;54,1;;0;;478,2;;1,5;;
24.02.2019;15:00;21,367; ;18,725;;27,080;;49,821;;4,2805;;11,43;;1037,5;;234,7;;2,27;;49,2;;0;;421,9;;1,3;;
24.02.2019;16:00;21,947; ;21,792;;29,630;;41,370;;2,5279;;9,48;;1037,5;;302,1;;1,77;;63,8;;0;;245,4;;0,8;;
24.02.2019;17:00;22,720; ;21,934;;26,503;;38,403;;1,1915;E;7,39;;1037,3;;284,5;;1,30;;75,1;;0;;124,8;;0,3;;
24.02.2019;18:00;23,555; ;27,583;;29,629;;31,935;;0,5315;E;5,86;;1037,6;;353,2;;2,04;;83,4;;0;;26,6;;0,1;;
24.02.2019;19:00;24,356; ;28,619;;29,110;;29,374;;0,5327;E;4,32;;1037,7;;43,8;;1,12;;88,4;;0;;0,1;;0,0;;
24.02.2019;20:00;25,136; ;32,174;;32,680;;21,367;;0,0395;E;3,88;;1038,1;;56,4;;1,99;;94,0;;0;;0,0;;0,0;;
24.02.2019;21:00;25,841; ;46,864;;50,398;;7,885;;0,1748;E;3,25;;1038,2;;86,4;;1,71;;95,6;;0;;0,0;;0,0;;
24.02.2019;22:00;26,381; ;55,229;;68,630;;2,684;E;0,2701;E;3,12;;1038,5;;110,5;;1,94;;95,5;;0;;0,0;;0,0;;
24.02.2019;23:00;26,837; ;49,571;;52,148;;6,037;;0,2790;E;2,78;;1038,7;;139,3;;1,68;;92,4;;0;;0,0;;0,0;;
25.02.2019;00:00;27,237; ;42,125;;43,580;;11,065;;0,7556;E;2,83;;1038,3;;158,9;;1,68;;88,0;;0;;0,0;;0,0;;
25.02.2019;01:00;27,573; ;34,233;;34,921;;14,579;;0,3211;E;2,45;;1037,9;;169,2;;1,18;;88,2;;0;;0,0;;0,0;;
25.02.2019;02:00;27,936; ;;*;;*;;*;;*;2,08;;1037,8;;208,0;;1,49;;89,0;;0;;0,0;;0,0;;
25.02.2019;03:00;28,390; ;24,440;;24,968;;19,140;;1,0743;E;1,80;;1037,8;;208,4;;0,92;;89,8;;0;;0,0;;0,0;;
25.02.2019;04:00;28,923; ;26,159;;26,723;;14,536;;0,7137;E;0,90;;1037,3;;197,0;;1,09;;93,8;;0;;0,0;;0,0;;
25.02.2019;05:00;29,379; ;40,615;;41,394;;8,832;;0,9913;E;2,73;;1037,0;;205,4;;2,74;;92,1;;0;;0,0;;0,0;;
25.02.2019;06:00;29,838; ;42,503;;43,342;;8,177;;0,8591;E;3,24;;1037,2;;209,6;;1,93;;90,8;;0;;0,0;;0,0;;
25.02.2019;07:00;30,330; ;41,282;;42,408;;6,555;;0,3270;E;2,16;;1037,5;;292,2;;1,17;;94,8;;0;;0,0;;0,0;;
25.02.2019;08:00;30,881; ;36,422;;39,764;;6,431;;0,4532;E;0,96;;1038,1;;343,7;;1,01;;97,4;;0;;8,6;;0,0;;
