Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesland;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
20.02.2019;20:00;20,686; ;16,129;;19,421;;61,173;;8,99;;1021,1;;234,9;;3,31;;73,8;;0;;0,0;;
20.02.2019;21:00;20,407; ;15,276;;18,056;;61,018;;8,78;;1021,4;;235,2;;2,80;;72,6;;0;;0,0;;
20.02.2019;22:00;20,070; ;15,317;;16,775;;57,042;;8,34;;1021,6;;234,9;;2,65;;74,8;;0;;0,0;;
20.02.2019;23:00;19,824; ;48,115;;59,400;;21,061;;8,14;;1021,6;;232,8;;2,67;;78,0;;0;;0,0;;
21.02.2019;00:00;19,775; ;52,581;;64,225;;14,270;;8,13;;1021,5;;228,8;;2,69;;78,1;;0;;0,0;;
21.02.2019;01:00;19,785; ;33,070;;38,537;;28,806;;7,88;;1021,5;;233,1;;3,23;;79,3;;0;;0,0;;
21.02.2019;02:00;19,903; ;;*;;*;;*;7,54;;1021,8;;235,6;;3,08;;80,2;;0;;0,0;;
21.02.2019;03:00;19,901; ;23,217;;25,196;;32,208;;7,30;;1021,9;;235,2;;2,78;;81,9;;0;;0,0;;
21.02.2019;04:00;20,025; ;24,395;;27,766;;29,217;;7,08;;1021,9;;235,6;;2,79;;84,5;;0;;0,0;;
21.02.2019;05:00;20,138; ;33,156;;38,115;;18,929;;6,53;;1021,7;;234,3;;2,89;;87,6;;0;;0,0;;
21.02.2019;06:00;20,306; ;33,793;;39,354;;15,973;;5,71;;1021,9;;234,2;;3,09;;91,0;;0;;0,0;;
21.02.2019;07:00;20,496; ;28,462;;35,481;;20,891;;5,55;;1021,8;;235,5;;2,95;;92,8;;0;;0,0;;
21.02.2019;08:00;20,611; ;26,279;;33,420;;25,205;;5,96;;1021,8;;236,2;;2,52;;92,9;;0;;1,8;;
21.02.2019;09:00;20,826; ;32,873;;45,830;;19,336;;6,22;;1022,4;;235,0;;2,43;;93,0;;0;;34,0;;
21.02.2019;10:00;21,214; ;25,130;;33,564;;28,565;;6,99;;1023,0;;235,4;;2,66;;90,8;;0;;101,7;;
21.02.2019;11:00;21,559; ;21,829;;34,621;;37,801;;8,41;;1022,9;;238,2;;3,00;;85,8;;0;;293,3;;
21.02.2019;12:00;21,970; ;22,048;;30,832;;41,189;;9,71;;1023,0;;247,3;;2,11;;82,7;;0;;220,9;;
21.02.2019;13:00;21,991; ;;*;;*;;*;9,66;;1023,3;;267,9;;1,85;;85,3;;0;;124,2;;
21.02.2019;14:00;22,230; ;;*;;*;;*;;*;;*;;*;;*;;*;;*;;*;
21.02.2019;15:00;22,572; ;;*;;*;;*;;*;;*;;*;;*;;*;0;;;*;
21.02.2019;16:00;23,035; ;;*;;*;;*;8,85;;1024,1;;287,8;;1,82;;100,0;;0;;37,5;;
21.02.2019;17:00;23,425; ;18,272;;20,957;;42,822;;8,73;;1024,4;;291,6;;2,22;;100,0;;1;;18,9;;
21.02.2019;18:00;24,044; ;14,711;;15,869;;47,321;;8,53;;1024,9;;291,7;;2,19;;100,0;;0;;3,8;;
21.02.2019;19:00;24,849; ;15,359;;16,248;;44,024;;8,31;;1025,6;;296,1;;1,85;;100,0;;0;;0,4;;
21.02.2019;20:00;25,649; ;18,729;;20,165;;38,521;;8,15;;1026,3;;302,4;;1,94;;100,0;;15;;0,3;;
21.02.2019;21:00;26,582; ;12,842;;13,831;;43,762;;7,93;;1027,0;;301,5;;2,09;;100,0;;14;;0,4;;
21.02.2019;22:00;27,844; ;17,090;;17,771;;38,113;;7,74;;1027,6;;306,4;;1,82;;100,0;;0;;0,3;;
21.02.2019;23:00;29,468; ;18,012;;18,800;;35,239;;7,63;;1028,3;;301,9;;1,51;;100,0;;0;;0,3;;
22.02.2019;00:00;31,371; ;17,692;;18,820;;32,005;;7,52;;1028,9;;302,5;;1,52;;100,0;;0;;0,2;;
22.02.2019;01:00;32,753; ;20,293;;20,997;;27,858;;7,38;;1029,5;;303,4;;1,37;;100,0;;0;;0,1;;
22.02.2019;02:00;33,600; ;21,991;;22,980;;24,794;;7,32;;1030,0;;306,8;;1,58;;100,0;;0;;0,2;;
22.02.2019;03:00;33,614; ;;*;;*;;*;7,27;;1030,6;;320,7;;1,44;;100,0;;0;;0,2;;
22.02.2019;04:00;32,916; ;24,197;;26,284;;21,720;;7,21;;1031,2;;329,7;;1,27;;100,0;;0;;0,3;;
22.02.2019;05:00;32,098; ;20,374;;22,320;;23,138;;7,30;;1031,8;;334,7;;0,67;;100,0;;0;;0,2;;
22.02.2019;06:00;31,184; ;29,916;;34,659;;15,395;;7,38;;1032,4;;349,3;;0,68;;100,0;;0;;0,2;;
22.02.2019;07:00;30,230; ;30,529;;34,890;;15,797;;7,45;;1033,0;;340,5;;0,80;;100,0;;0;;0,2;;
22.02.2019;08:00;29,298; ;35,081;;46,385;;10,789;;7,44;;1033,9;;8,2;;1,14;;100,0;;0;;2,3;;
22.02.2019;09:00;28,305; ;15,407;;17,521;;33,298;;7,13;;1034,7;;93,0;;1,25;;100,0;;0;;25,4;;
22.02.2019;10:00;26,962; ;13,537;;16,471;;41,500;;7,26;;1035,7;;92,4;;0,77;;98,9;;0;;109,6;;
22.02.2019;11:00;25,661; ;10,853;;13,272;;49,681;;7,84;;1036,6;;120,6;;2,07;;95,6;;0;;140,3;;
22.02.2019;12:00;24,412; ;9,387;;10,827;;55,124;;6,98;;1037,3;;133,8;;2,51;;97,1;;0;;104,8;;
22.02.2019;13:00;23,727; ;9,828;;11,363;;52,778;;7,41;;1037,6;;134,0;;2,11;;96,0;;0;;105,9;;
22.02.2019;14:00;23,162; ;11,678;;13,495;;49,134;;7,65;;1037,9;;134,3;;2,16;;94,4;;0;;99,3;;
22.02.2019;15:00;22,655; ;13,705;;16,545;;47,433;;8,23;;1038,1;;142,4;;2,48;;91,5;;0;;117,8;;
22.02.2019;16:00;22,237; ;11,308;;12,818;;44,008;;8,30;;1038,1;;136,8;;2,88;;91,2;;0;;69,0;;
22.02.2019;17:00;22,104; ;15,352;;17,163;;36,446;;8,12;;1038,5;;139,7;;3,06;;91,3;;0;;40,0;;
22.02.2019;18:00;21,929; ;17,650;;18,567;;34,275;;8,02;;1039,1;;135,9;;2,04;;90,5;;0;;6,4;;
22.02.2019;19:00;21,478; ;16,904;;17,578;;32,634;;7,75;;1039,4;;132,9;;2,27;;89,8;;0;;0,1;;
22.02.2019;20:00;20,916; ;16,032;;16,712;;25,271;;7,08;;1039,7;;133,0;;2,59;;92,7;;0;;0,0;;
22.02.2019;21:00;20,235; ;18,485;;19,177;;24,302;;6,68;;1039,9;;137,6;;2,57;;92,4;;0;;0,0;;
22.02.2019;22:00;19,230; ;15,727;;16,283;;29,362;;6,60;;1040,3;;138,6;;2,82;;91,1;;0;;0,0;;
22.02.2019;23:00;17,730; ;8,385;;8,815;;43,882;;6,65;;1040,5;;140,8;;3,29;;88,4;;0;;0,0;;
23.02.2019;00:00;15,822; ;8,481;;9,186;;40,692;;5,61;;1040,6;;139,6;;3,29;;88,7;;0;;0,0;;
23.02.2019;01:00;14,017; ;7,987;;8,872;;41,970;;3,88;;1040,4;;139,8;;3,73;;90,1;;0;;0,0;;
23.02.2019;02:00;12,603; ;10,955;;11,675;;34,180;;2,83;;1040,1;;142,2;;3,66;;93,3;;0;;0,0;;
23.02.2019;03:00;12,092; ;9,918;;10,314;;32,874;;2,22;;1040,1;;139,7;;2,57;;94,0;;0;;0,0;;
23.02.2019;04:00;12,049; ;;*;;*;;*;1,53;;1040,3;;135,2;;1,76;;96,3;;0;;0,0;;
23.02.2019;05:00;12,100; ;9,635;;10,213;;26,252;;1,00;;1040,3;;140,3;;2,25;;97,3;;0;;0,0;;
23.02.2019;06:00;12,412; ;11,935;;13,094;;24,832;;0,88;;1040,3;;142,6;;2,76;;99,4;;0;;0,1;;
23.02.2019;07:00;12,751; ;11,187;;12,082;;28,339;;1,39;;1040,0;;143,1;;3,20;;100,0;;0;;0,3;;
23.02.2019;08:00;12,969; ;8,993;;9,773;;30,365;;1,77;;1039,7;;143,8;;3,25;;100,0;;0;;2,6;;
23.02.2019;09:00;13,011; ;8,237;;9,628;;30,837;;1,91;;1040,3;;142,1;;3,93;;100,0;;0;;23,8;;
23.02.2019;10:00;13,387; ;8,987;;11,712;;31,254;;2,12;;1040,1;;146,9;;3,39;;100,0;;0;;90,8;;
23.02.2019;11:00;13,824; ;8,120;;13,181;;33,456;;3,46;;1039,7;;149,4;;3,31;;97,5;;0;;330,6;;
23.02.2019;12:00;13,961; ;8,972;;13,699;;44,717;;5,60;;1039,5;;150,1;;3,36;;75,8;;0;;386,7;;
23.02.2019;13:00;13,957; ;8,544;;12,510;;49,874;;6,75;;1039,3;;149,5;;3,35;;67,2;;0;;387,1;;
23.02.2019;14:00;13,931; ;9,285;;13,357;;51,573;;7,88;;1038,7;;143,4;;3,43;;62,9;;0;;398,6;;
23.02.2019;15:00;13,927; ;8,913;;12,494;;52,586;;8,96;;1038,3;;147,1;;3,22;;59,8;;0;;373,7;;
23.02.2019;16:00;13,913; ;9,674;;12,723;;50,805;;9,58;;1038,0;;146,0;;3,01;;58,8;;0;;247,8;;
23.02.2019;17:00;13,887; ;13,544;;16,279;;43,867;;9,11;;1037,8;;140,9;;3,07;;62,3;;0;;93,4;;
23.02.2019;18:00;13,817; ;16,752;;18,155;;36,688;;8,10;;1037,8;;140,1;;2,69;;67,7;;0;;16,8;;
23.02.2019;19:00;14,000; ;23,403;;24,102;;28,751;;7,00;;1038,0;;140,6;;2,43;;71,9;;0;;0,0;;
23.02.2019;20:00;14,499; ;24,627;;25,360;;27,671;;6,30;;1037,7;;144,1;;2,86;;72,4;;0;;0,0;;
23.02.2019;21:00;15,109; ;20,439;;21,093;;30,762;;5,53;;1037,3;;145,3;;2,40;;75,3;;0;;0,0;;
23.02.2019;22:00;15,788; ;18,276;;18,838;;34,338;;5,19;;1037,4;;157,5;;1,51;;74,0;;0;;0,0;;
23.02.2019;23:00;16,598; ;21,556;;22,232;;28,733;;4,50;;1037,5;;149,9;;1,45;;76,3;;0;;0,0;;
24.02.2019;00:00;17,425; ;18,899;;19,543;;29,061;;3,90;;1037,5;;148,7;;1,64;;78,4;;0;;0,0;;
24.02.2019;01:00;18,344; ;20,559;;21,182;;25,802;;3,38;;1037,6;;147,5;;1,60;;81,3;;0;;0,0;;
24.02.2019;02:00;19,020; ;23,500;;24,163;;24,141;;3,20;;1037,5;;149,1;;1,15;;80,0;;0;;0,0;;
24.02.2019;03:00;19,432; ;27,639;;34,922;;20,182;;2,50;;1037,6;;151,4;;0,70;;81,2;;0;;0,0;;
24.02.2019;04:00;19,819; ;24,752;;25,760;;18,828;;2,09;;1037,2;;140,7;;1,31;;83,2;;0;;0,0;;
24.02.2019;05:00;20,131; ;;*;;*;;*;1,55;;1037,1;;128,4;;0,30;;84,6;;0;;0,0;;
24.02.2019;06:00;20,237; ;30,039;;33,168;;12,073;;1,42;;1036,9;;143,8;;0,66;;85,7;;0;;0,0;;
24.02.2019;07:00;20,314; ;28,791;;30,606;;11,946;;1,13;;1037,2;;144,4;;0,84;;85,9;;0;;0,0;;
24.02.2019;08:00;20,541; ;28,579;;31,539;;12,110;;0,92;;1037,6;;149,7;;0,65;;85,9;;0;;7,1;;
24.02.2019;09:00;20,872; ;27,315;;38,454;;14,967;;3,16;;1037,8;;147,6;;0,87;;77,1;;0;;107,3;;
24.02.2019;10:00;20,952; ;24,442;;38,735;;25,635;;4,47;;1037,9;;186,8;;1,17;;68,4;;0;;237,5;;
24.02.2019;11:00;21,059; ;25,532;;43,352;;31,989;;6,20;;1038,0;;207,8;;1,36;;59,6;;0;;354,4;;
24.02.2019;12:00;21,382; ;20,863;;32,031;;44,519;;7,85;;1038,3;;217,1;;1,83;;49,9;;0;;431,8;;
24.02.2019;13:00;21,763; ;24,047;;38,635;;43,162;;9,38;;1038,4;;197,2;;2,22;;47,3;;0;;465,3;;
24.02.2019;14:00;22,012; ;21,990;;33,601;;47,044;;10,85;;1038,0;;192,3;;2,18;;43,0;;0;;455,3;;
24.02.2019;15:00;22,183; ;21,243;;30,411;;52,020;;12,05;;1037,6;;207,0;;2,09;;39,1;;0;;392,8;;
24.02.2019;16:00;22,290; ;18,988;;23,877;;56,233;;12,77;;1037,6;;216,7;;1,30;;37,5;;0;;242,2;;
24.02.2019;17:00;22,274; ;29,795;;35,255;;45,786;;12,77;;1037,5;;195,6;;0,69;;37,8;;0;;114,2;;
24.02.2019;18:00;22,197; ;37,509;;40,613;;34,810;;11,43;;1037,5;;165,3;;0,34;;42,4;;0;;22,8;;
24.02.2019;19:00;22,245; ;59,220;;85,318;;10,421;;9,43;;1037,7;;83,7;;0,25;;52,3;;0;;0,0;;
24.02.2019;20:00;22,684; ;59,648;;96,099;;8,226;;8,10;;1037,9;;58,0;;0,71;;59,3;;0;;0,0;;
24.02.2019;21:00;23,251; ;31,943;;33,717;;20,241;;6,03;;1038,4;;49,8;;1,24;;72,5;;0;;0,0;;
24.02.2019;22:00;23,939; ;36,946;;38,944;;18,440;;5,02;;1038,7;;100,2;;0,74;;72,2;;0;;0,0;;
24.02.2019;23:00;24,443; ;38,664;;40,710;;15,008;;4,37;;1039,0;;97,7;;0,61;;74,0;;0;;0,0;;
25.02.2019;00:00;24,868; ;41,933;;43,885;;11,216;;3,82;;1038,8;;134,3;;0,55;;75,2;;0;;0,0;;
25.02.2019;01:00;25,244; ;44,979;;48,081;;6,558;;3,07;;1038,3;;160,8;;0,43;;77,7;;0;;0,0;;
25.02.2019;02:00;25,664; ;49,516;;57,157;;3,117;E;3,16;;1038,0;;208,7;;0,21;;79,3;;0;;0,0;;
25.02.2019;03:00;26,019; ;46,863;;64,722;;1,955;E;2,57;;1038,0;;94,8;;0,13;;83,8;;0;;0,0;;
25.02.2019;04:00;26,393; ;41,341;;55,959;;1,535;E;1,74;;1037,6;;150,1;;0,44;;87,2;;0;;0,0;;
25.02.2019;05:00;26,878; ;43,179;;69,528;;1,611;E;1,74;;1037,6;;130,0;;0,37;;88,3;;0;;0,0;;
25.02.2019;06:00;27,360; ;41,641;;77,451;;1,497;E;1,43;;1037,7;;223,3;;0,74;;91,9;;0;;0,0;;
25.02.2019;07:00;27,809; ;48,393;;95,001;;1,634;E;2,88;;1037,5;;256,8;;0,77;;93,5;;0;;0,0;;
25.02.2019;08:00;28,141; ;56,022;;158,667;;1,835;E;2,46;;1038,3;;80,1;;0,40;;87,9;;0;;7,3;;
25.02.2019;09:00;28,530; ;48,930;;152,133;;4,549;;4,01;;1038,9;;79,3;;0,38;;79,0;;0;;116,6;;
25.02.2019;10:00;28,926; ;42,001;;103,725;;11,472;;6,20;;1039,2;;137,1;;0,35;;68,0;;0;;239,7;;
25.02.2019;11:00;29,343; ;42,410;;91,874;;17,413;;8,89;;1038,8;;146,8;;0,99;;57,4;;0;;352,2;;
25.02.2019;12:00;29,806; ;40,132;;81,566;;26,602;;10,74;;1038,1;;195,4;;1,16;;51,1;;0;;426,1;;
25.02.2019;13:00;30,173; ;44,103;;87,362;;25,536;;11,85;;1038,1;;237,2;;1,39;;51,5;;0;;453,7;;
25.02.2019;14:00;30,589; ;37,651;;65,679;;36,677;;12,73;;1037,9;;223,0;;1,78;;44,9;;0;;465,6;;
25.02.2019;15:00;31,190; ;48,246;;88,722;;28,199;;13,98;;1037,6;;225,6;;1,70;;39,4;;0;;354,8;;
25.02.2019;16:00;31,675; ;46,340;;74,317;;31,672;;15,02;;1037,1;;223,2;;1,70;;33,9;;0;;274,4;;
25.02.2019;17:00;32,320; ;58,960;;98,748;;18,788;;14,66;;1036,6;;222,7;;1,35;;35,1;;0;;122,2;;
25.02.2019;18:00;32,664; ;47,911;;55,156;;28,722;;13,27;;1036,7;;286,4;;0,51;;35,4;;0;;12,4;;
25.02.2019;19:00;33,093; ;74,458;;121,813;;2,511;E;11,38;;1036,8;;350,7;;0,30;;45,1;;0;;0,0;;
25.02.2019;20:00;33,627; ;69,265;;138,892;;2,050;E;9,19;;1036,6;;312,8;;0,55;;57,2;;0;;0,0;;
25.02.2019;21:00;33,997; ;56,665;;76,439;;5,664;;8,09;;1036,9;;22,6;;1,20;;66,0;;0;;0,0;;
25.02.2019;22:00;34,431; ;52,739;;64,640;;4,233;;6,74;;1036,7;;60,3;;0,42;;71,6;;0;;0,0;;
25.02.2019;23:00;34,994; ;;*;;*;;*;5,29;;1036,6;;193,1;;0,26;;77,5;;0;;0,0;;
26.02.2019;00:00;35,877; ;51,128;;120,064;;1,529;E;4,40;;1036,0;;236,9;;0,66;;82,7;;0;;0,0;;
26.02.2019;01:00;36,599; ;57,039;;140,531;;1,481;E;4,07;;1035,7;;243,0;;0,53;;87,5;;0;;0,0;;
26.02.2019;02:00;37,100; ;50,377;;72,647;;1,721;E;4,01;;1035,4;;247,2;;0,46;;88,1;;0;;0,0;;
26.02.2019;03:00;37,623; ;48,735;;70,737;;1,690;E;3,96;;1035,4;;6,3;;0,35;;85,4;;0;;0,0;;
26.02.2019;04:00;38,040; ;46,110;;94,363;;1,495;E;2,73;;1035,3;;213,3;;0,33;;88,4;;0;;0,0;;
26.02.2019;05:00;38,539; ;44,688;;116,433;;1,685;E;2,31;;1035,0;;228,3;;0,29;;91,5;;0;;0,0;;
26.02.2019;06:00;39,064; ;44,957;;143,151;;1,736;E;2,25;;1034,7;;232,0;;0,27;;91,5;;0;;0,0;;
26.02.2019;07:00;39,617; ;46,853;;188,247;;1,589;E;2,30;;1034,7;;144,0;;0,10;;93,5;;0;;0,0;;
26.02.2019;08:00;40,571; ;51,572;;340,066;;2,001;E;1,92;;1034,9;;123,2;;0,31;;95,3;;0;;10,5;;
26.02.2019;09:00;41,448; ;58,047;;387,270;;2,445;E;3,47;;1035,0;;136,1;;0,55;;90,1;;0;;115,9;;
26.02.2019;10:00;42,221; ;47,463;;220,823;;4,076;;6,11;;1035,2;;216,0;;0,58;;83,9;;0;;251,4;;
26.02.2019;11:00;43,000; ;41,749;;143,803;;7,750;;9,18;;1034,9;;208,8;;0,93;;72,6;;0;;367,3;;
26.02.2019;12:00;43,765; ;46,836;;110,034;;16,528;;12,81;;1034,9;;218,6;;0,84;;50,8;;0;;441,1;;
26.02.2019;13:00;44,646; ;57,448;;142,320;;16,795;;13,65;;1034,9;;223,3;;1,37;;42,7;;0;;470,3;;
26.02.2019;14:00;45,393; ;52,542;;102,065;;26,256;;15,09;;1034,6;;218,3;;0,93;;35,9;;0;;455,1;;
26.02.2019;15:00;45,630; ;56,152;;100,249;;27,691;;16,10;;1034,1;;221,3;;1,04;;28,1;;0;;392,6;;
26.02.2019;16:00;45,704; ;64,584;;116,891;;22,248;;16,54;;1033,5;;216,8;;1,10;;23,0;;0;;288,3;;
26.02.2019;17:00;45,428; ;69,770;;120,606;;18,703;;15,57;;1033,3;;232,9;;1,38;;20,7;;0;;121,7;;
26.02.2019;18:00;45,531; ;72,182;;102,023;;10,155;;14,00;;1032,9;;270,0;;0,69;;27,4;;0;;14,1;;
26.02.2019;19:00;45,695; ;65,360;;90,846;;5,850;;12,17;;1032,9;;3,5;;0,57;;45,7;;0;;0,0;;
26.02.2019;20:00;45,508; ;66,003;;130,060;;1,946;E;9,64;;1032,8;;97,3;;0,39;;54,9;;0;;0,0;;
26.02.2019;21:00;45,788; ;62,957;;137,048;;2,328;E;7,84;;1032,5;;95,9;;0,26;;63,9;;0;;0,0;;
26.02.2019;22:00;45,955; ;56,243;;119,983;;2,178;E;6,92;;1032,1;;89,4;;0,10;;68,1;;0;;0,0;;
26.02.2019;23:00;45,976; ;56,072;;111,338;;1,466;E;6,33;;1032,0;;129,2;;0,49;;70,0;;0;;0,0;;
27.02.2019;00:00;45,378; ;;*;;*;;*;5,12;;1032,0;;137,8;;0,63;;67,5;;0;;0,0;;
27.02.2019;01:00;44,837; ;60,828;;80,608;;5,014;;5,05;;1031,7;;143,9;;0,60;;60,4;;0;;0,0;;
27.02.2019;02:00;44,595; ;61,211;;74,211;;3,444;E;5,15;;1031,2;;146,4;;0,53;;62,1;;0;;0,0;;
27.02.2019;03:00;44,472; ;56,784;;69,877;;1,961;E;4,17;;1030,4;;145,3;;0,50;;70,3;;0;;0,0;;
27.02.2019;04:00;44,516; ;56,460;;106,261;;1,506;E;3,67;;1029,5;;137,6;;0,44;;74,4;;0;;0,0;;
27.02.2019;05:00;44,495; ;52,190;;64,110;;2,370;E;3,12;;1028,9;;132,5;;0,60;;76,8;;0;;0,0;;
27.02.2019;06:00;44,388; ;52,359;;86,417;;1,796;E;2,00;;1028,7;;134,4;;0,41;;80,5;;0;;0,0;;
27.02.2019;07:00;44,248; ;54,449;;118,620;;1,533;E;1,95;;1028,3;;144,4;;0,47;;83,1;;0;;0,0;;
27.02.2019;08:00;44,006; ;67,002;;283,005;;1,954;E;2,63;;1027,9;;168,5;;0,41;;78,4;;0;;12,9;;
27.02.2019;09:00;43,893; ;70,977;;282,238;;3,446;E;4,91;;1027,8;;165,4;;0,75;;69,7;;0;;122,6;;
27.02.2019;10:00;43,832; ;59,568;;152,252;;9,786;;6,94;;1027,5;;220,5;;1,26;;56,3;;0;;255,1;;
27.02.2019;11:00;43,741; ;54,813;;126,423;;16,200;;9,30;;1026,8;;202,5;;1,36;;49,5;;0;;373,5;;
27.02.2019;12:00;43,795; ;45,579;;96,499;;22,531;;11,19;;1026,1;;214,6;;1,81;;50,7;;0;;450,6;;
27.02.2019;13:00;43,671; ;39,803;;75,999;;28,055;;13,37;;1025,3;;202,2;;1,71;;46,6;;0;;485,6;;
27.02.2019;14:00;43,500; ;45,152;;87,663;;26,922;;14,91;;1024,2;;219,9;;1,89;;46,8;;0;;470,5;;
27.02.2019;15:00;43,508; ;51,930;;99,840;;26,245;;16,37;;1023,0;;217,2;;2,31;;41,2;;0;;401,5;;
27.02.2019;16:00;43,452; ;49,680;;83,530;;30,781;;17,35;;1021,8;;210,5;;2,06;;38,5;;0;;299,2;;
27.02.2019;17:00;44,039; ;62,394;;117,408;;13,352;;16,31;;1021,0;;221,5;;1,93;;49,0;;0;;127,2;;
27.02.2019;18:00;44,519; ;57,514;;76,940;;16,843;;14,96;;1020,0;;230,9;;2,03;;54,7;;0;;17,9;;
27.02.2019;19:00;44,835; ;50,564;;54,424;;23,188;;13,28;;1019,6;;277,8;;0,80;;56,5;;0;;0,0;;
27.02.2019;20:00;44,924; ;61,203;;65,513;;15,835;;12,19;;1019,2;;288,1;;1,05;;58,0;;0;;0,0;;
27.02.2019;21:00;44,521; ;56,325;;58,955;;21,772;;11,35;;1018,6;;280,7;;1,00;;58,9;;0;;0,0;;
27.02.2019;22:00;44,141; ;60,505;;63,926;;14,608;;10,54;;1018,0;;288,8;;1,96;;65,9;;0;;0,0;;
27.02.2019;23:00;44,026; ;65,042;;70,526;;5,779;;8,71;;1017,5;;291,1;;2,12;;75,1;;0;;0,0;;
28.02.2019;00:00;44,543; ;63,013;;65,454;;6,043;;7,13;;1016,9;;287,2;;2,25;;81,0;;0;;0,0;;
28.02.2019;01:00;45,397; ;;*;;*;;*;6,20;;1016,3;;286,6;;1,56;;87,2;;0;;0,0;;
28.02.2019;02:00;46,234; ;66,980;;72,932;;2,532;E;5,84;;1015,7;;281,0;;1,19;;90,4;;0;;0,0;;
28.02.2019;03:00;46,934; ;67,405;;74,852;;1,892;E;5,75;;1015,2;;282,4;;1,36;;90,9;;0;;0,0;;
28.02.2019;04:00;47,597; ;62,685;;77,498;;0,809;E;4,95;;1014,6;;291,5;;1,78;;94,2;;0;;0,0;;
28.02.2019;05:00;48,564; ;58,362;;72,048;;0,914;E;4,50;;1014,0;;281,6;;1,07;;97,5;;0;;0,0;;
28.02.2019;06:00;49,967; ;53,996;;60,291;;2,253;E;4,61;;1014,0;;286,6;;1,47;;98,2;;0;;0,0;;
28.02.2019;07:00;51,439; ;48,498;;57,488;;2,772;E;4,08;;1014,1;;290,5;;1,67;;98,6;;0;;0,0;;
28.02.2019;08:00;52,712; ;43,503;;63,969;;3,977;E;3,72;;1014,0;;292,9;;1,30;;99,5;;0;;10,5;;
28.02.2019;09:00;53,395; ;37,307;;65,932;;7,792;;3,61;;1014,0;;298,1;;1,29;;99,6;;0;;63,7;;
28.02.2019;10:00;54,056; ;35,286;;61,868;;7,475;;4,30;;1014,2;;305,3;;0,89;;100,0;;0;;54,6;;
28.02.2019;11:00;54,843; ;21,557;;29,237;;33,669;;5,72;;1014,3;;307,1;;1,61;;100,0;;0;;60,7;;
28.02.2019;12:00;54,795; ;15,121;;20,753;;48,694;;5,70;;1014,3;;342,1;;1,76;;100,0;;0;;83,7;;
28.02.2019;13:00;54,773; ;12,491;;15,986;;55,238;;5,79;;1014,2;;348,7;;1,49;;99,0;;0;;107,8;;
28.02.2019;14:00;54,868; ;13,731;;19,277;;57,848;;6,06;;1014,1;;322,2;;0,99;;96,5;;0;;115,5;;
28.02.2019;15:00;55,490; ;16,879;;21,086;;54,935;;6,76;;1013,8;;299,9;;1,08;;92,5;;0;;113,6;;
28.02.2019;16:00;56,832; ;20,695;;26,479;;47,533;;7,14;;1013,3;;286,2;;0,62;;91,7;;0;;112,6;;
28.02.2019;17:00;57,755; ;54,228;;77,752;;16,483;;7,37;;1012,9;;221,7;;1,01;;91,0;;0;;73,2;;
28.02.2019;18:00;58,615; ;57,476;;72,973;;10,247;;7,20;;1012,7;;191,7;;0,59;;92,0;;0;;27,3;;
28.02.2019;19:00;59,307; ;46,133;;52,658;;16,271;;7,06;;1012,5;;119,6;;0,61;;93,1;;0;;0,5;;
28.02.2019;20:00;59,828; ;17,661;;18,539;;38,274;;6,59;;1012,4;;105,6;;0,83;;94,8;;0;;0,3;;
28.02.2019;21:00;60,394; ;20,327;;21,339;;31,639;;6,33;;1012,1;;133,4;;0,78;;96,2;;0;;0,4;;
28.02.2019;22:00;60,973; ;20,378;;22,009;;25,909;;6,41;;1011,8;;120,3;;0,58;;96,3;;0;;0,1;;
28.02.2019;23:00;61,474; ;25,976;;27,752;;14,155;;6,46;;1011,4;;143,2;;0,58;;97,1;;0;;0,5;;
01.03.2019;00:00;61,805; ;25,174;;26,652;;10,423;;6,63;;1011,3;;141,2;;0,57;;96,9;;0;;0,3;;
01.03.2019;01:00;62,037; ;28,623;;32,334;;10,910;;6,95;;1010,8;;190,1;;0,46;;97,6;;0;;0,5;;
01.03.2019;02:00;62,208; ;;*;;*;;*;7,37;;1010,4;;224,1;;0,38;;98,0;;0;;0,1;;
01.03.2019;03:00;62,025; ;22,727;;24,640;;14,148;;6,72;;1010,3;;25,2;;1,46;;97,9;;0;;0,1;;
01.03.2019;04:00;61,009; ;8,499;;9,340;;35,825;;5,46;;1010,2;;31,1;;2,67;;99,5;;0;;0,3;;
01.03.2019;05:00;58,563; ;4,981;;5,560;;57,167;;5,07;;1010,3;;36,8;;1,80;;99,9;;0;;0,2;;
01.03.2019;06:00;55,697; ;8,418;;9,100;;61,729;;4,80;;1010,7;;27,1;;2,47;;100,0;;0;;0,0;;
01.03.2019;07:00;52,997; ;9,378;;10,581;;69,307;;4,54;;1011,2;;15,3;;2,53;;100,0;;0;;0,0;;
01.03.2019;08:00;49,922; ;12,984;;14,698;;68,792;;4,27;;1011,8;;10,3;;2,24;;98,7;;0;;2,4;;
01.03.2019;09:00;47,317; ;15,692;;18,566;;66,882;;4,40;;1012,4;;2,6;;1,64;;93,6;;0;;33,1;;
01.03.2019;10:00;44,868; ;11,883;;14,111;;74,648;;4,95;;1013,1;;346,1;;2,34;;86,3;;0;;80,6;;
