Lufthygienisches ‹berwachungssystem Niedersachsen;
Braunschweig (Verkehrsstation);;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Kohlenmonoxid;;Temperatur;;Luftdruck;;Relative Feuchte;;Regendauer;;
02.03.2019;10:00;16,868; ;42,504;;103,467;;0,26487;E;4,92;;1006,7;;70,2;;0;;
02.03.2019;11:00;15,801; ;36,903;;94,551;;0,30848;E;5,61;;1006,4;;71,2;;0;;
02.03.2019;12:00;14,218; ;33,090;;81,931;;0,34724;E;5,99;;1006,3;;71,5;;0;;
02.03.2019;13:00;12,601; ;30,718;;78,931;;0,38804;E;6,23;;1005,9;;72,9;;0;;
02.03.2019;14:00;11,356; ;29,552;;66,715;;0,40014;E;7,40;;1005,2;;64,6;;0;;
02.03.2019;15:00;10,898; ;27,402;;65,835;;0,41503;E;7,67;;1004,6;;62,6;;0;;
02.03.2019;16:00;11,165; ;30,420;;67,881;;0,41624;E;7,96;;1004,4;;64,0;;0;;
02.03.2019;17:00;12,081; ;38,934;;95,141;;0,41769;E;8,20;;1004,1;;64,1;;0;;
02.03.2019;18:00;13,338; ;44,879;;101,846;;0,39978;E;8,14;;1003,8;;66,6;;0;;
02.03.2019;19:00;14,532; ;56,582;;116,296;;0,41204;E;7,89;;1003,6;;71,2;;0;;
02.03.2019;20:00;15,282; ;48,396;;95,867;;0,43306;E;7,70;;1003,4;;73,7;;0;;
02.03.2019;21:00;16,018; ;46,006;;78,404;;0,46397;E;7,77;;1003,0;;74,5;;0;;
02.03.2019;22:00;16,984; ;31,597;;51,686;;0,47513;E;8,12;;1002,2;;74,0;;0;;
02.03.2019;23:00;18,082; ;;*;;*;0,48854;E;8,54;;1001,7;;74,8;;0;;
03.03.2019;00:00;19,061; ;17,172;;28,514;;0,47681;E;8,61;;1001,0;;77,0;;2;;
03.03.2019;01:00;19,862; ;13,280;;21,397;;0,44962;E;8,48;;1000,7;;84,3;;1;;
03.03.2019;02:00;20,452; ;16,186;;25,443;;0,41907;E;8,65;;1000,3;;85,6;;0;;
03.03.2019;03:00;20,713; ;12,568;;17,666;;0,36786;E;8,87;;1000,2;;84,8;;0;;
03.03.2019;04:00;20,914; ;8,150;;10,927;;0,30756;E;9,54;;999,4;;76,2;;0;;
03.03.2019;05:00;21,038; ;7,719;;8,823;;0,23693;E;9,54;;998,4;;76,3;;0;;
03.03.2019;06:00;21,082; ;7,710;;10,699;;0,19639;E;9,37;;997,7;;77,3;;0;;
03.03.2019;07:00;21,005; ;6,867;;8,883;;0,15874;E;9,52;;997,3;;75,1;;0;;
03.03.2019;08:00;21,163; ;14,251;;19,285;;0,15462;E;9,59;;997,0;;73,5;;0;;
03.03.2019;09:00;21,292; ;12,645;;18,256;;0,16292;E;9,87;;996,8;;73,0;;7;;
03.03.2019;10:00;21,344; ;11,445;;24,747;;0,17063;E;10,39;;996,7;;72,0;;0;;
03.03.2019;11:00;21,354; ;38,527;;103,686;;0,17929;E;10,78;;997,0;;77,5;;46;;
03.03.2019;12:00;21,165; ;25,801;;65,096;;0,19647;E;10,76;;997,2;;82,3;;34;;
03.03.2019;13:00;20,722; ;19,610;;50,819;;0,21032;E;10,79;;997,0;;83,6;;16;;
03.03.2019;14:00;20,542; ;23,709;;65,797;;0,22662;E;10,16;;996,6;;90,6;;52;;
03.03.2019;15:00;20,323; ;30,857;;71,229;;0,23721;E;10,16;;996,0;;91,2;;60;;
03.03.2019;16:00;19,676; ;26,463;;69,077;;0,24132;E;10,18;;995,4;;92,3;;37;;
03.03.2019;17:00;18,799; ;20,751;;80,660;;0,23991;E;10,40;;994,9;;90,1;;59;;
03.03.2019;18:00;17,635; ;23,678;;61,346;;0,23938;E;10,31;;994,4;;90,2;;42;;
03.03.2019;19:00;16,380; ;30,444;;69,966;;0,24297;E;10,53;;993,9;;88,0;;7;;
03.03.2019;20:00;15,646; ;32,687;;61,468;;0,27083;E;10,65;;993,4;;85,9;;0;;
03.03.2019;21:00;14,764; ;30,098;;42,703;;0,30104;E;10,67;;992,7;;83,7;;0;;
03.03.2019;22:00;13,638; ;16,585;;26,028;;0,29214;E;10,64;;991,8;;81,3;;0;;
03.03.2019;23:00;12,552; ;24,667;;34,504;;0,30294;E;10,60;;991,1;;79,9;;0;;
04.03.2019;00:00;11,595; ;;*;;*;0,32537;E;10,77;;990,4;;77,2;;0;;
04.03.2019;01:00;10,864; ;21,794;;23,869;;0,36967;E;10,95;;989,6;;76,2;;0;;
04.03.2019;02:00;10,219; ;11,424;;12,167;;0,37464;E;10,83;;988,6;;75,5;;0;;
04.03.2019;03:00;9,880; ;6,649;;7,074;;0,35966;E;11,07;;988,2;;74,7;;0;;
04.03.2019;04:00;9,633; ;5,811;;6,370;;0,31977;E;11,56;;986,6;;71,7;;0;;
04.03.2019;05:00;9,416; ;7,828;;9,339;;0,28393;E;11,94;;985,3;;68,8;;0;;
04.03.2019;06:00;9,205; ;11,353;;21,629;;0,29159;E;12,22;;984,2;;65,6;;0;;
04.03.2019;07:00;9,103; ;;*;;*;0,28951;E;12,13;;982,4;;65,6;;0;;
04.03.2019;08:00;9,057; ;31,592;;63,329;;0,29694;E;12,73;;980,4;;61,1;;0;;
04.03.2019;09:00;8,961; ;22,939;;54,909;;0,27778;E;13,48;;979,5;;56,2;;0;;
04.03.2019;10:00;8,856; ;18,163;;43,968;;0,28908;E;14,11;;978,6;;52,7;;0;;
04.03.2019;11:00;8,519; ;13,299;;48,478;;0,30505;E;8,34;;980,6;;79,7;;22;;
04.03.2019;12:00;8,253; ;28,836;;56,890;;0,32961;E;9,47;;980,1;;72,1;;0;;
04.03.2019;13:00;8,117; ;23,343;;48,145;;0,34217;E;11,88;;979,7;;55,8;;0;;
04.03.2019;14:00;7,854; ;21,318;;54,655;;0,34546;E;12,71;;979,2;;48,9;;0;;
04.03.2019;15:00;7,636; ;22,266;;48,022;;0,34729;E;11,50;;979,0;;59,0;;28;;
04.03.2019;16:00;7,494; ;22,123;;46,624;;0,32853;E;7,88;;981,0;;80,4;;16;;
04.03.2019;17:00;7,364; ;29,759;;56,296;;0,31144;E;8,05;;982,2;;71,4;;0;;
04.03.2019;18:00;7,365; ;29,135;;62,925;;0,31368;E;8,19;;983,1;;66,5;;0;;
04.03.2019;19:00;7,550; ;24,234;;46,163;;0,32711;E;8,15;;984,1;;64,8;;0;;
04.03.2019;20:00;7,706; ;16,554;;32,765;;0,31747;E;7,76;;985,3;;63,1;;0;;
04.03.2019;21:00;7,865; ;17,447;;33,560;;0,31995;E;7,14;;986,3;;64,1;;0;;
04.03.2019;22:00;8,042; ;14,200;;23,401;;0,32468;E;6,85;;987,3;;62,8;;0;;
04.03.2019;23:00;8,052; ;11,956;;20,110;;0,31989;E;7,05;;988,2;;63,0;;0;;
05.03.2019;00:00;8,013; ;11,564;;15,943;;0,31359;E;7,35;;988,5;;61,7;;0;;
05.03.2019;01:00;7,873; ;7,615;;11,423;;0,29536;E;7,35;;988,2;;62,4;;0;;
05.03.2019;02:00;7,872; ;7,749;;9,727;;0,26930;E;7,03;;988,3;;65,5;;0;;
05.03.2019;03:00;7,773; ;6,344;;7,384;;0,23974;E;6,17;;988,7;;77,8;;25;;
05.03.2019;04:00;7,756; ;7,381;;8,628;;0,22651;E;4,96;;989,2;;90,3;;15;;
05.03.2019;05:00;8,065; ;7,317;;11,657;;0,21494;E;5,45;;989,5;;84,9;;0;;
05.03.2019;06:00;8,499; ;19,807;;37,794;;0,21712;E;5,97;;990,1;;77,5;;0;;
05.03.2019;07:00;8,935; ;22,943;;54,287;;0,23091;E;6,20;;990,6;;75,3;;0;;
05.03.2019;08:00;9,023; ;25,248;;70,623;;0,24805;E;5,96;;991,3;;74,3;;0;;
05.03.2019;09:00;9,445; ;36,741;;86,843;;0,27289;E;6,10;;992,3;;73,5;;0;;
05.03.2019;10:00;9,693; ;35,684;;74,565;;0,29210;E;7,01;;992,8;;68,7;;0;;
05.03.2019;11:00;10,184; ;26,856;;64,572;;0,30939;E;6,98;;993,3;;73,5;;15;;
05.03.2019;12:00;10,588; ;28,180;;59,014;;0,32076;E;7,88;;993,5;;67,6;;0;;
05.03.2019;13:00;10,998; ;27,107;;66,229;;0,32929;E;8,20;;993,8;;65,0;;2;;
05.03.2019;14:00;11,237; ;29,947;;66,384;;0,33121;E;7,74;;994,3;;72,8;;9;;
05.03.2019;15:00;11,424; ;25,518;;59,261;;0,31647;E;8,25;;994,8;;64,7;;0;;
05.03.2019;16:00;11,587; ;25,637;;54,817;;0,30700;E;8,41;;995,5;;61,2;;0;;
05.03.2019;17:00;11,808; ;36,467;;76,746;;0,30638;E;8,19;;996,1;;61,0;;0;;
05.03.2019;18:00;11,993; ;53,676;;112,652;;0,32387;E;7,08;;997,0;;68,4;;0;;
05.03.2019;19:00;12,231; ;41,598;;83,286;;0,34006;E;7,46;;997,8;;62,6;;0;;
05.03.2019;20:00;12,347; ;43,842;;77,492;;0,35775;E;7,00;;998,7;;61,6;;0;;
05.03.2019;21:00;12,403; ;40,202;;72,477;;0,36746;E;6,47;;999,4;;63,5;;0;;
05.03.2019;22:00;12,499; ;38,031;;67,290;;0,37288;E;5,82;;1000,0;;67,4;;0;;
05.03.2019;23:00;12,703; ;;*;;*;;*;5,34;;1000,7;;70,6;;0;;
06.03.2019;00:00;12,838; ;19,837;;29,537;;;*;5,37;;1001,0;;73,5;;0;;
06.03.2019;01:00;12,880; ;15,213;;19,651;;;*;5,20;;1001,3;;75,9;;0;;
06.03.2019;02:00;12,956; ;14,217;;16,347;;;*;5,02;;1001,5;;76,4;;0;;
06.03.2019;03:00;13,333; ;21,980;;26,458;;;*;4,59;;1001,6;;78,2;;0;;
06.03.2019;04:00;13,709; ;19,035;;24,780;;;*;4,32;;1001,5;;79,8;;0;;
06.03.2019;05:00;13,743; ;21,577;;30,129;;;*;3,59;;1001,0;;82,6;;0;;
06.03.2019;06:00;13,573; ;36,349;;71,978;;;*;3,98;;1000,6;;81,4;;0;;
06.03.2019;07:00;13,503; ;41,370;;123,474;;;*;4,04;;1000,2;;80,2;;0;;
06.03.2019;08:00;13,687; ;47,011;;134,441;;;*;3,92;;999,7;;81,4;;12;;
06.03.2019;09:00;13,546; ;42,042;;121,895;;;*;4,66;;999,1;;83,4;;17;;
06.03.2019;10:00;13,593; ;36,234;;84,434;;;*;5,92;;998,5;;80,7;;0;;
06.03.2019;11:00;13,488; ;;*;;*;;*;7,84;;998,0;;76,1;;0;;
06.03.2019;12:00;13,314; ;;*;;*;;*;10,21;;997,1;;70,1;;0;;
06.03.2019;13:00;12,992; ;;*;;*;;*;11,30;;996,2;;65,5;;0;;
06.03.2019;14:00;12,892; ;22,852;;48,688;;;*;11,63;;995,0;;63,7;;0;;
06.03.2019;15:00;12,841; ;29,715;;67,294;;;*;12,20;;993,6;;61,2;;0;;
06.03.2019;16:00;12,786; ;36,265;;88,575;;;*;12,68;;992,6;;59,3;;0;;
06.03.2019;17:00;12,673; ;33,973;;80,247;;;*;12,50;;991,6;;58,1;;0;;
06.03.2019;18:00;12,510; ;45,749;;98,133;;;*;11,88;;991,0;;61,4;;13;;
06.03.2019;19:00;12,276; ;41,996;;81,076;;;*;10,81;;990,6;;70,9;;15;;
06.03.2019;20:00;12,077; ;34,203;;66,783;;;*;10,53;;990,5;;73,0;;40;;
06.03.2019;21:00;11,881; ;38,320;;73,296;;;*;10,38;;989,6;;74,0;;3;;
06.03.2019;22:00;11,611; ;20,783;;36,993;;;*;10,73;;989,0;;69,9;;0;;
06.03.2019;23:00;11,212; ;23,782;;42,846;;;*;10,86;;988,3;;67,6;;0;;
07.03.2019;00:00;10,774; ;16,617;;23,019;;;*;12,00;;987,7;;58,5;;0;;
07.03.2019;01:00;10,663; ;15,417;;19,170;;;*;12,56;;987,2;;60,4;;0;;
07.03.2019;02:00;10,548; ;9,291;;10,579;;;*;12,48;;986,6;;61,5;;0;;
07.03.2019;03:00;10,300; ;12,393;;15,725;;;*;11,47;;985,8;;65,1;;0;;
07.03.2019;04:00;9,964; ;10,055;;11,398;;;*;11,88;;985,0;;62,1;;2;;
07.03.2019;05:00;9,735; ;15,192;;20,672;;;*;11,42;;984,1;;65,1;;0;;
07.03.2019;06:00;9,661; ;24,291;;46,749;;0,21163;E;12,06;;983,7;;67,1;;8;;
07.03.2019;07:00;9,557; ;45,919;;109,565;;0,25116;E;12,25;;982,6;;68,4;;0;;
07.03.2019;08:00;9,479; ;44,414;;87,094;;0,26486;E;13,14;;981,8;;58,3;;0;;
07.03.2019;09:00;9,254; ;32,420;;65,358;;0,26689;E;14,10;;981,7;;51,4;;0;;
07.03.2019;10:00;8,910; ;24,432;;45,389;;0,27350;E;14,45;;982,5;;48,9;;0;;
07.03.2019;11:00;8,570; ;22,621;;56,047;;0,29093;E;14,26;;983,0;;50,6;;0;;
07.03.2019;12:00;8,293; ;21,389;;53,569;;0,29980;E;14,37;;983,9;;50,2;;1;;
07.03.2019;13:00;8,157; ;27,509;;64,683;;0,30522;E;14,02;;984,8;;50,8;;10;;
07.03.2019;14:00;8,093; ;19,065;;60,205;;0,28246;E;12,46;;985,8;;58,1;;2;;
07.03.2019;15:00;8,089; ;20,798;;50,869;;0,25338;E;12,49;;986,5;;47,5;;0;;
07.03.2019;16:00;8,145; ;28,149;;61,659;;0,23784;E;12,50;;987,1;;45,6;;0;;
07.03.2019;17:00;8,185; ;32,734;;83,909;;0,24264;E;12,71;;987,5;;44,6;;0;;
07.03.2019;18:00;8,053; ;32,781;;74,585;;0,26610;E;11,72;;988,3;;47,9;;0;;
07.03.2019;19:00;7,870; ;36,079;;74,248;;0,28042;E;10,18;;988,9;;62,8;;11;;
07.03.2019;20:00;7,697; ;36,399;;71,240;;0,29336;E;9,39;;989,3;;66,8;;0;;
07.03.2019;21:00;7,632; ;32,316;;60,228;;0,32126;E;9,59;;989,5;;61,5;;0;;
07.03.2019;22:00;7,523; ;16,398;;29,932;;0,33220;E;9,09;;989,7;;58,6;;0;;
07.03.2019;23:00;7,527; ;;*;;*;0,33415;E;8,74;;989,5;;62,6;;0;;
08.03.2019;00:00;7,785; ;13,029;;19,998;;0,34857;E;8,84;;989,3;;60,9;;0;;
08.03.2019;01:00;7,798; ;7,034;;11,665;;0,32425;E;8,80;;989,0;;59,7;;0;;
08.03.2019;02:00;7,678; ;7,545;;8,960;;0,31718;E;8,91;;988,7;;58,6;;0;;
08.03.2019;03:00;7,472; ;3,984;;4,781;;0,28588;E;8,89;;988,6;;56,4;;0;;
08.03.2019;04:00;7,285; ;5,770;;7,935;;0,26866;E;8,72;;988,4;;59,8;;0;;
08.03.2019;05:00;7,042; ;5,879;;7,874;;0,23840;E;8,68;;988,4;;64,0;;4;;
08.03.2019;06:00;6,735; ;9,170;;17,969;;0,23188;E;8,37;;989,3;;68,5;;0;;
08.03.2019;07:00;6,511; ;18,054;;37,402;;0,24117;E;7,88;;990,3;;73,4;;0;;
08.03.2019;08:00;6,412; ;22,673;;46,050;;0,24712;E;8,05;;991,6;;71,5;;0;;
08.03.2019;09:00;6,514; ;14,954;;51,113;;0,27830;E;7,90;;993,3;;74,4;;1;;
08.03.2019;10:00;6,798; ;20,701;;45,092;;0,27950;E;7,83;;995,2;;75,8;;4;;
08.03.2019;11:00;7,293; ;25,230;;54,480;;0,29148;E;7,47;;997,1;;73,7;;0;;
08.03.2019;12:00;7,949; ;30,616;;69,785;;0,30165;E;7,41;;998,5;;71,3;;5;;
08.03.2019;13:00;8,464; ;28,723;;59,099;;0,31869;E;8,36;;999,8;;64,0;;0;;
08.03.2019;14:00;8,861; ;19,138;;45,871;;0,33121;E;9,45;;1000,7;;54,2;;0;;
08.03.2019;15:00;9,277; ;20,308;;56,442;;0,33638;E;8,73;;1001,6;;53,5;;0;;
08.03.2019;16:00;9,672; ;27,457;;56,696;;0,32982;E;9,55;;1002,2;;52,0;;0;;
08.03.2019;17:00;9,988; ;27,342;;66,971;;0,33746;E;9,08;;1002,7;;54,7;;0;;
08.03.2019;18:00;10,334; ;28,784;;62,013;;0,34906;E;8,32;;1003,4;;61,0;;0;;
08.03.2019;19:00;10,728; ;40,538;;77,222;;0,37232;E;7,62;;1004,0;;64,3;;0;;
08.03.2019;20:00;11,205; ;54,579;;128,843;;0,41612;E;6,77;;1004,2;;69,4;;0;;
08.03.2019;21:00;11,535; ;40,101;;75,135;;0,42433;E;6,47;;1004,3;;69,9;;0;;
08.03.2019;22:00;12,050; ;37,499;;54,594;;0,43771;E;6,56;;1003,9;;71,7;;0;;
08.03.2019;23:00;12,439; ;34,687;;56,284;;0,43843;E;6,91;;1003,2;;70,5;;0;;
09.03.2019;00:00;12,519; ;;*;;*;0,44694;E;7,57;;1002,6;;62,9;;0;;
09.03.2019;01:00;12,671; ;15,034;;23,484;;0,42989;E;7,45;;1001,8;;64,5;;0;;
09.03.2019;02:00;12,958; ;17,646;;22,076;;0,43444;E;7,47;;1000,9;;67,2;;0;;
09.03.2019;03:00;13,252; ;10,255;;13,217;;0,41196;E;7,47;;999,5;;69,5;;0;;
09.03.2019;04:00;13,779; ;18,302;;20,912;;0,40155;E;7,75;;997,8;;71,0;;2;;
09.03.2019;05:00;14,225; ;12,953;;15,345;;0,39783;E;7,66;;996,3;;73,8;;33;;
09.03.2019;06:00;14,595; ;14,168;;19,910;;0,40221;E;6,93;;995,5;;82,0;;42;;
09.03.2019;07:00;14,644; ;7,830;;14,420;;0,38782;E;6,36;;995,1;;88,5;;25;;
09.03.2019;08:00;14,374; ;12,914;;31,583;;0,37104;E;6,70;;995,3;;90,8;;40;;
09.03.2019;09:00;14,131; ;16,044;;34,302;;0,37482;E;7,77;;996,2;;83,6;;0;;
09.03.2019;10:00;13,961; ;15,980;;32,387;;0,35642;E;9,02;;997,0;;70,8;;0;;
09.03.2019;11:00;13,637; ;16,927;;35,064;;0,35901;E;9,68;;997,4;;67,2;;0;;
09.03.2019;12:00;13,371; ;17,302;;34,770;;0,32947;E;10,26;;997,6;;63,0;;0;;
09.03.2019;13:00;13,348; ;19,908;;46,244;;0,32453;E;11,01;;997,3;;61,2;;0;;
09.03.2019;14:00;13,347; ;19,847;;42,125;;0,30538;E;11,67;;996,6;;58,2;;0;;
09.03.2019;15:00;13,042; ;25,037;;43,648;;0,31105;E;12,59;;995,5;;53,3;;0;;
09.03.2019;16:00;12,576; ;20,439;;39,794;;0,32182;E;9,58;;995,1;;70,9;;31;;
09.03.2019;17:00;12,674; ;45,756;;96,484;;0,34696;E;8,21;;993,7;;83,9;;35;;
09.03.2019;18:00;12,579; ;22,280;;46,864;;0,35586;E;7,80;;993,3;;88,8;;25;;
09.03.2019;19:00;12,202; ;18,410;;32,270;;0,35577;E;7,47;;993,6;;82,8;;21;;
09.03.2019;20:00;11,594; ;14,265;;26,381;;0,34849;E;6,85;;995,3;;80,6;;16;;
09.03.2019;21:00;11,242; ;10,370;;24,045;;0,33512;E;6,19;;998,2;;71,1;;0;;
09.03.2019;22:00;10,819; ;14,227;;21,239;;0,32588;E;5,58;;1000,3;;73,7;;0;;
09.03.2019;23:00;10,425; ;11,861;;21,008;;0,32248;E;5,45;;1001,1;;74,0;;0;;
10.03.2019;00:00;10,217; ;15,165;;23,281;;0,31327;E;5,04;;1001,4;;73,6;;0;;
10.03.2019;01:00;10,062; ;;*;;*;0,28544;E;4,97;;1001,5;;73,0;;0;;
10.03.2019;02:00;9,999; ;8,036;;14,566;;0,28289;E;5,32;;1001,4;;77,0;;0;;
10.03.2019;03:00;9,953; ;8,618;;12,433;;0,27937;E;5,48;;1001,0;;80,2;;0;;
10.03.2019;04:00;9,774; ;9,696;;13,096;;0,28191;E;5,73;;1000,2;;78,7;;0;;
10.03.2019;05:00;9,734; ;8,740;;11,275;;0,28412;E;6,01;;999,6;;76,7;;0;;
10.03.2019;06:00;9,715; ;9,776;;12,954;;0,28939;E;6,05;;998,7;;73,9;;0;;
10.03.2019;07:00;9,936; ;10,648;;16,050;;0,29903;E;6,10;;997,6;;74,3;;0;;
10.03.2019;08:00;10,426; ;15,783;;24,209;;0,30265;E;6,31;;996,7;;74,5;;0;;
10.03.2019;09:00;10,670; ;13,704;;24,787;;0,30904;E;6,57;;995,8;;71,9;;0;;
10.03.2019;10:00;10,561; ;22,536;;43,087;;0,32458;E;6,29;;995,1;;74,7;;16;;
10.03.2019;11:00;10,514; ;39,808;;84,910;;0,35935;E;5,78;;994,2;;86,1;;60;;
10.03.2019;12:00;10,296; ;33,902;;62,856;;0,38246;E;5,47;;992,8;;89,5;;60;;
10.03.2019;13:00;9,858; ;16,906;;24,518;;0,39042;E;5,09;;991,6;;90,3;;60;;
10.03.2019;14:00;9,400; ;14,076;;19,585;;0,39361;E;4,88;;990,3;;91,5;;60;;
10.03.2019;15:00;9,211; ;15,756;;24,907;;0,39300;E;4,60;;989,0;;93,9;;48;;
10.03.2019;16:00;9,011; ;18,193;;26,208;;0,39380;E;4,32;;987,7;;95,3;;60;;
10.03.2019;17:00;8,373; ;20,148;;26,950;;0,38932;E;4,04;;986,8;;96,3;;57;;
10.03.2019;18:00;8,070; ;28,061;;39,855;;0,37562;E;3,44;;987,4;;97,6;;60;;
10.03.2019;19:00;7,937; ;30,782;;47,493;;0,34859;E;1,64;;989,0;;97,9;;60;;
10.03.2019;20:00;7,924; ;29,801;;58,336;;0,34309;E;0,55;;992,6;;99,8;;60;;
10.03.2019;21:00;7,892; ;24,747;;43,169;;0,34817;E;0,88;;996,2;;99,7;;46;;
10.03.2019;22:00;7,770; ;13,130;;26,109;;0,37849;E;1,34;;997,8;;98,6;;0;;
10.03.2019;23:00;7,611; ;12,967;;21,576;;0,40630;E;1,65;;999,2;;97,0;;8;;
11.03.2019;00:00;7,369; ;10,965;;16,061;;0,42498;E;1,78;;999,8;;94,8;;4;;
11.03.2019;01:00;7,008; ;7,208;;11,941;;0,42290;E;1,57;;1000,4;;96,1;;55;;
11.03.2019;02:00;6,662; ;;*;;*;0,42224;E;1,96;;1000,4;;95,7;;9;;
11.03.2019;03:00;6,443; ;7,992;;11,252;;0,41713;E;2,63;;1000,2;;89,2;;0;;
11.03.2019;04:00;6,221; ;5,988;;7,265;;0,39854;E;2,78;;1000,0;;83,0;;0;;
11.03.2019;05:00;6,057; ;9,182;;14,274;;0,39093;E;2,65;;999,7;;84,7;;0;;
11.03.2019;06:00;5,847; ;15,901;;29,836;;0,37459;E;2,80;;999,8;;86,7;;25;;
11.03.2019;07:00;5,478; ;23,545;;59,180;;0,37362;E;2,02;;999,8;;91,4;;0;;
11.03.2019;08:00;5,098; ;43,894;;114,360;;0,42492;E;2,24;;1000,1;;89,4;;0;;
11.03.2019;09:00;5,023; ;39,013;;105,232;;0,47924;E;3,18;;1000,2;;83,1;;0;;
11.03.2019;10:00;5,088; ;23,320;;61,936;;0,50749;E;4,19;;1000,5;;76,6;;0;;
11.03.2019;11:00;5,024; ;21,339;;51,380;;0,53264;E;4,08;;1000,9;;76,8;;0;;
11.03.2019;12:00;4,910; ;27,043;;63,757;;0,56735;E;4,23;;1001,4;;80,4;;13;;
11.03.2019;13:00;4,870; ;29,472;;60,957;;0,59061;E;4,47;;1002,0;;80,7;;8;;
11.03.2019;14:00;5,006; ;27,486;;55,921;;0,59363;E;5,08;;1002,4;;77,2;;2;;
11.03.2019;15:00;5,069; ;30,458;;60,412;;0,57984;E;5,34;;1002,7;;75,3;;3;;
11.03.2019;16:00;5,187; ;38,846;;92,036;;0,54568;E;3,41;;1003,1;;91,8;;43;;
11.03.2019;17:00;5,446; ;41,339;;100,956;;0,54012;E;3,88;;1003,1;;93,2;;47;;
11.03.2019;18:00;5,685; ;44,660;;113,484;;0,56014;E;3,85;;1003,3;;94,9;;22;;
11.03.2019;19:00;5,724; ;37,435;;72,304;;0,55911;E;4,10;;1004,2;;93,1;;44;;
11.03.2019;20:00;5,761; ;33,125;;70,986;;0,55335;E;3,59;;1005,6;;94,0;;0;;
11.03.2019;21:00;5,835; ;31,946;;61,654;;0,54355;E;3,78;;1007,1;;94,4;;0;;
11.03.2019;22:00;6,050; ;25,299;;43,946;;0,52964;E;3,51;;1009,0;;92,9;;0;;
11.03.2019;23:00;6,370; ;16,835;;28,396;;0,51691;E;3,54;;1010,3;;93,0;;0;;
12.03.2019;00:00;6,836; ;18,364;;29,863;;0,48108;E;3,81;;1011,1;;91,9;;0;;
12.03.2019;01:00;7,594; ;12,444;;16,801;;0,43121;E;3,97;;1011,8;;91,0;;0;;
12.03.2019;02:00;8,352; ;13,580;;17,814;;0,37245;E;3,84;;1012,1;;91,3;;0;;
12.03.2019;03:00;8,712; ;;*;;*;0,33533;E;3,62;;1012,3;;93,3;;1;;
12.03.2019;04:00;8,885; ;8,978;;12,201;;0,29463;E;3,91;;1012,2;;92,6;;8;;
12.03.2019;05:00;8,955; ;9,887;;13,993;;0,25673;E;3,85;;1012,1;;93,4;;0;;
12.03.2019;06:00;9,178; ;23,562;;44,707;;0,26059;E;3,76;;1012,0;;93,1;;0;;
12.03.2019;07:00;9,546; ;49,985;;115,500;;0,27101;E;3,61;;1011,9;;91,1;;0;;
12.03.2019;08:00;9,937; ;57,614;;178,243;;0,31076;E;3,39;;1011,5;;90,2;;0;;
12.03.2019;09:00;10,217; ;43,662;;113,621;;0,32494;E;4,39;;1011,3;;82,2;;0;;
12.03.2019;10:00;10,466; ;38,465;;88,110;;0,33773;E;6,12;;1010,4;;71,7;;0;;
12.03.2019;11:00;10,816; ;43,144;;98,788;;0,36026;E;7,66;;1009,2;;63,2;;0;;
12.03.2019;12:00;11,329; ;34,015;;76,333;;0,38463;E;8,63;;1008,0;;58,1;;0;;
12.03.2019;13:00;11,888; ;41,064;;85,538;;0,41135;E;8,96;;1006,8;;55,1;;0;;
12.03.2019;14:00;12,154; ;26,124;;58,872;;0,39139;E;9,10;;1005,6;;51,9;;0;;
12.03.2019;15:00;12,335; ;33,604;;66,588;;0,35984;E;9,28;;1003,7;;49,8;;0;;
12.03.2019;16:00;12,588; ;36,991;;69,339;;0,30910;E;9,03;;1002,3;;51,6;;0;;
12.03.2019;17:00;12,649; ;37,546;;69,639;;0,28543;E;8,55;;1000,1;;50,7;;0;;
12.03.2019;18:00;12,680; ;45,336;;89,382;;0,27590;E;8,32;;998,3;;50,9;;0;;
12.03.2019;19:00;12,907; ;29,742;;51,088;;0,25530;E;8,27;;996,8;;46,7;;0;;
12.03.2019;20:00;13,062; ;25,828;;42,870;;0,22860;E;8,35;;995,1;;45,0;;0;;
12.03.2019;21:00;12,988; ;22,119;;36,859;;0,20836;E;8,46;;993,6;;42,6;;0;;
12.03.2019;22:00;12,845; ;17,904;;29,199;;0,21517;E;8,76;;992,0;;39,4;;0;;
12.03.2019;23:00;12,612; ;16,527;;24,958;;0,25784;E;9,18;;990,7;;36,1;;0;;
13.03.2019;00:00;12,371; ;17,733;;23,598;;0,30643;E;9,43;;989,7;;39,6;;0;;
13.03.2019;01:00;11,948; ;15,738;;18,171;;0,32789;E;8,93;;989,4;;50,6;;0;;
13.03.2019;02:00;11,272; ;9,848;;12,995;;0,32163;E;7,90;;990,4;;61,3;;0;;
13.03.2019;03:00;10,806; ;4,995;;6,993;;0,31508;E;5,54;;992,2;;74,8;;0;;
13.03.2019;04:00;10,562; ;;*;;*;0,31994;E;5,23;;993,0;;72,3;;0;;
13.03.2019;05:00;10,440; ;8,730;;14,289;;0,32391;E;5,32;;993,3;;69,3;;0;;
13.03.2019;06:00;10,354; ;18,104;;36,541;;0,32956;E;5,05;;993,3;;67,8;;0;;
13.03.2019;07:00;10,264; ;29,834;;64,468;;0,31452;E;5,47;;993,3;;66,3;;0;;
13.03.2019;08:00;10,088; ;38,275;;99,248;;0,30034;E;6,09;;993,4;;62,3;;0;;
