Lufthygienisches ‹berwachungssystem Niedersachsen;
Jadebusen;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
20.02.2019;11:00;17,914; ;11,096;;13,301;;45,012;;6,79;;1019,5;;230,0;;4,59;;95,6;;0;;67,0;;
20.02.2019;12:00;18,467; ;11,384;;13,856;;46,549;;7,23;;1020,1;;219,2;;4,55;;94,2;;0;;119,3;;
20.02.2019;13:00;18,815; ;10,713;;14,193;;48,610;;7,97;;1020,1;;224,8;;5,16;;90,3;;0;;174,0;;
20.02.2019;14:00;19,037; ;10,306;;13,861;;53,956;;9,19;;1020,1;;222,4;;5,41;;83,4;;0;;230,8;;
20.02.2019;15:00;19,097; ;11,776;;14,273;;54,933;;8,81;;1020,1;;220,8;;5,36;;83,6;;0;;91,3;;
20.02.2019;16:00;19,097; ;12,454;;15,312;;54,265;;8,99;;1020,1;;212,8;;4,76;;80,6;;0;;68,8;;
20.02.2019;17:00;19,025; ;13,868;;16,084;;54,480;;8,91;;1020,3;;225,8;;5,16;;79,4;;0;;22,9;;
20.02.2019;18:00;18,910; ;12,945;;14,501;;56,717;;9,00;;1020,2;;220,8;;4,81;;78,0;;0;;12,1;;
20.02.2019;19:00;18,754; ;13,703;;14,865;;55,363;;8,95;;1020,4;;222,1;;4,61;;76,7;;0;;0,1;;
20.02.2019;20:00;18,590; ;11,422;;12,209;;56,966;;9,01;;1020,6;;221,2;;4,67;;75,3;;0;;0,0;;
20.02.2019;21:00;18,438; ;11,595;;12,422;;55,061;;8,93;;1020,9;;227,0;;4,75;;75,3;;0;;0,0;;
20.02.2019;22:00;18,242; ;10,178;;10,771;;58,402;;8,90;;1021,0;;228,2;;5,10;;73,6;;0;;0,0;;
20.02.2019;23:00;18,071; ;9,689;;10,116;;57,707;;8,59;;1021,1;;232,5;;5,51;;74,0;;0;;0,0;;
21.02.2019;00:00;18,096; ;11,876;;12,340;;50,381;;8,25;;1021,1;;225,4;;5,07;;76,5;;0;;0,0;;
21.02.2019;01:00;18,162; ;;*;;*;;*;7,89;;1021,1;;218,6;;3,95;;78,3;;0;;0,0;;
21.02.2019;02:00;18,307; ;12,318;;12,770;;43,250;;8,13;;1021,2;;223,9;;4,69;;78,0;;0;;0,0;;
21.02.2019;03:00;18,361; ;12,254;;12,716;;44,354;;8,16;;1021,4;;232,0;;5,51;;77,6;;0;;0,0;;
21.02.2019;04:00;18,318; ;12,881;;13,370;;41,342;;7,64;;1021,3;;231,8;;4,81;;81,4;;0;;0,0;;
21.02.2019;05:00;18,290; ;14,751;;15,265;;35,443;;7,21;;1021,2;;227,6;;4,87;;83,4;;0;;0,0;;
21.02.2019;06:00;18,421; ;16,279;;16,996;;31,801;;6,89;;1021,3;;223,9;;4,73;;86,3;;0;;0,0;;
21.02.2019;07:00;18,595; ;16,117;;17,868;;30,526;;6,06;;1021,2;;223,5;;5,03;;90,8;;0;;0,0;;
21.02.2019;08:00;18,709; ;16,549;;19,051;;33,203;;6,22;;1021,3;;231,9;;5,45;;92,3;;0;;2,0;;
21.02.2019;09:00;18,730; ;14,830;;17,159;;32,220;;6,33;;1021,8;;230,0;;4,63;;93,1;;0;;24,7;;
21.02.2019;10:00;18,735; ;13,827;;16,620;;33,537;;6,77;;1022,3;;228,7;;5,18;;92,3;;0;;72,8;;
21.02.2019;11:00;18,796; ;13,533;;18,817;;38,490;;8,13;;1022,2;;236,3;;5,73;;88,9;;0;;260,4;;
21.02.2019;12:00;18,847; ;14,508;;19,624;;40,780;;9,03;;1022,5;;247,1;;5,59;;86,7;;0;;175,0;;
21.02.2019;13:00;19,122; ;15,780;;21,742;;41,159;;8,93;;1022,8;;256,3;;5,43;;91,6;;0;;96,8;;
21.02.2019;14:00;19,581; ;15,717;;19,662;;39,465;;8,72;;1023,0;;246,7;;4,88;;97,2;;0;;75,5;;
21.02.2019;15:00;19,985; ;15,643;;19,735;;36,725;;8,63;;1023,1;;251,2;;4,57;;99,9;;7;;44,5;;
21.02.2019;16:00;20,130; ;15,642;;20,265;;40,617;;8,68;;1023,3;;263,0;;4,92;;100,0;;0;;30,6;;
21.02.2019;17:00;20,295; ;13,047;;16,829;;47,428;;8,36;;1023,7;;267,1;;4,44;;100,0;;0;;18,9;;
21.02.2019;18:00;20,526; ;11,989;;15,104;;47,319;;8,07;;1024,2;;265,7;;3,79;;100,0;;8;;4,1;;
21.02.2019;19:00;20,684; ;10,658;;14,063;;46,392;;7,85;;1024,8;;268,7;;3,45;;100,0;;60;;0,4;;
21.02.2019;20:00;20,817; ;8,775;;10,493;;47,205;;7,70;;1025,4;;273,0;;3,04;;100,0;;33;;0,4;;
21.02.2019;21:00;21,319; ;8,838;;9,929;;45,578;;7,57;;1026,1;;271,6;;3,54;;100,0;;0;;0,4;;
21.02.2019;22:00;22,204; ;15,223;;16,776;;37,981;;7,60;;1026,9;;279,5;;2,54;;100,0;;0;;0,4;;
21.02.2019;23:00;23,016; ;16,883;;17,830;;34,208;;7,57;;1027,5;;286,6;;2,02;;100,0;;0;;0,4;;
22.02.2019;00:00;23,593; ;14,036;;14,552;;34,589;;7,44;;1028,1;;285,6;;1,70;;100,0;;0;;0,3;;
22.02.2019;01:00;23,946; ;10,722;;11,132;;36,867;;7,30;;1028,8;;288,2;;2,13;;100,0;;0;;0,3;;
22.02.2019;02:00;23,947; ;;*;;*;;*;7,18;;1029,6;;332,9;;1,71;;100,0;;0;;0,4;;
22.02.2019;03:00;23,689; ;18,047;;18,605;;35,410;;6,43;;1030,4;;359,4;;2,57;;100,0;;0;;0,4;;
22.02.2019;04:00;23,131; ;9,743;;10,133;;46,148;;5,72;;1030,9;;9,1;;1,06;;100,0;;0;;0,4;;
22.02.2019;05:00;22,508; ;12,949;;13,354;;39,654;;5,77;;1031,3;;302,2;;1,36;;100,0;;0;;0,3;;
22.02.2019;06:00;21,648; ;16,497;;16,901;;42,826;;5,80;;1032,2;;15,0;;1,71;;100,0;;0;;0,2;;
22.02.2019;07:00;20,760; ;18,789;;19,217;;41,774;;5,33;;1033,2;;33,5;;1,59;;100,0;;0;;0,3;;
22.02.2019;08:00;19,864; ;20,725;;21,332;;40,675;;5,25;;1034,1;;17,8;;1,41;;100,0;;0;;4,8;;
22.02.2019;09:00;18,911; ;8,024;;8,501;;54,995;;5,30;;1035,0;;40,5;;1,81;;100,0;;0;;22,7;;
22.02.2019;10:00;18,122; ;11,231;;13,014;;49,429;;5,87;;1035,9;;60,6;;2,17;;100,0;;0;;83,0;;
22.02.2019;11:00;17,183; ;8,197;;9,586;;45,904;;6,34;;1036,9;;76,1;;2,86;;100,0;;0;;91,4;;
22.02.2019;12:00;16,150; ;9,329;;11,463;;47,524;;6,49;;1037,5;;82,0;;3,43;;99,7;;0;;158,7;;
22.02.2019;13:00;15,122; ;10,716;;13,721;;47,774;;6,81;;1037,9;;76,7;;3,50;;95,1;;0;;222,2;;
22.02.2019;14:00;14,150; ;16,587;;21,017;;44,778;;7,03;;1038,4;;88,4;;2,98;;88,2;;0;;169,0;;
22.02.2019;15:00;13,605; ;22,178;;27,420;;34,545;;6,01;;1038,7;;94,5;;3,22;;91,7;;0;;114,5;;
22.02.2019;16:00;13,522; ;19,567;;24,322;;36,685;;5,94;;1039,0;;102,9;;2,69;;90,6;;0;;85,6;;
22.02.2019;17:00;13,236; ;26,887;;30,532;;29,808;;6,03;;1039,4;;95,5;;2,45;;89,5;;0;;34,2;;
22.02.2019;18:00;12,810; ;10,611;;13,461;;48,106;;6,14;;1039,6;;117,1;;2,28;;87,8;;0;;14,9;;
22.02.2019;19:00;12,456; ;15,441;;16,904;;44,714;;5,97;;1040,2;;109,1;;1,67;;86,5;;0;;0,1;;
22.02.2019;20:00;12,141; ;15,550;;17,242;;43,790;;5,60;;1040,3;;113,6;;1,92;;85,6;;0;;0,0;;
22.02.2019;21:00;11,473; ;20,987;;23,745;;36,641;;4,62;;1040,6;;115,4;;1,40;;87,8;;0;;0,0;;
22.02.2019;22:00;10,452; ;16,998;;18,158;;43,760;;4,06;;1041,0;;113,5;;2,10;;83,1;;0;;0,0;;
22.02.2019;23:00;9,566; ;15,375;;16,388;;40,378;;3,53;;1041,5;;144,3;;2,92;;87,1;;0;;0,0;;
23.02.2019;00:00;8,819; ;13,472;;14,227;;39,493;;2,96;;1041,5;;141,5;;2,55;;91,1;;0;;0,0;;
23.02.2019;01:00;8,316; ;9,582;;10,127;;48,109;;2,78;;1041,3;;136,8;;3,01;;88,3;;0;;0,0;;
23.02.2019;02:00;8,088; ;9,844;;10,321;;46,110;;2,45;;1040,7;;142,0;;2,73;;89,7;;0;;0,0;;
23.02.2019;03:00;8,076; ;;*;;*;;*;2,37;;1040,7;;141,4;;2,67;;88,8;;0;;0,0;;
23.02.2019;04:00;8,302; ;10,563;;10,968;;43,933;;2,03;;1040,9;;124,7;;1,49;;88,8;;0;;0,0;;
23.02.2019;05:00;8,455; ;11,284;;11,777;;37,894;;1,21;;1040,9;;114,1;;1,42;;93,4;;0;;0,0;;
23.02.2019;06:00;8,763; ;12,468;;14,213;;37,054;;1,01;;1040,9;;132,9;;1,69;;93,3;;0;;0,0;;
23.02.2019;07:00;9,150; ;14,315;;16,631;;32,782;;0,82;;1040,7;;139,6;;1,81;;94,4;;0;;0,0;;
23.02.2019;08:00;9,603; ;15,193;;17,393;;31,156;;0,64;;1040,4;;132,9;;2,16;;95,1;;0;;5,2;;
23.02.2019;09:00;10,042; ;13,190;;16,747;;37,186;;1,00;;1040,7;;146,7;;3,17;;90,8;;0;;79,6;;
23.02.2019;10:00;10,372; ;17,910;;25,165;;35,529;;1,74;;1040,3;;159,2;;4,40;;85,1;;0;;165,8;;
23.02.2019;11:00;10,797; ;15,337;;24,386;;38,967;;2,84;;1040,3;;159,2;;4,13;;79,6;;0;;299,5;;
23.02.2019;12:00;11,248; ;9,597;;15,873;;50,024;;4,50;;1040,2;;155,0;;3,97;;69,3;;0;;391,4;;
23.02.2019;13:00;11,659; ;11,036;;17,379;;48,397;;5,88;;1039,9;;154,1;;3,47;;66,7;;0;;346,6;;
23.02.2019;14:00;12,072; ;10,435;;17,269;;47,834;;6,89;;1039,2;;158,2;;3,79;;64,0;;0;;343,9;;
23.02.2019;15:00;12,282; ;10,600;;17,630;;48,982;;8,05;;1038,8;;145,2;;3,55;;60,0;;0;;369,2;;
23.02.2019;16:00;12,374; ;12,838;;18,617;;49,737;;8,63;;1038,5;;150,5;;3,48;;56,7;;0;;255,8;;
23.02.2019;17:00;12,786; ;19,749;;26,476;;41,244;;8,99;;1038,3;;160,6;;2,83;;56,8;;0;;139,7;;
23.02.2019;18:00;13,391; ;24,000;;29,050;;37,549;;7,90;;1038,4;;158,1;;1,93;;59,6;;0;;27,9;;
23.02.2019;19:00;14,266; ;36,025;;44,430;;26,415;;6,26;;1038,5;;142,3;;1,73;;65,4;;0;;0,0;;
23.02.2019;20:00;15,277; ;42,562;;58,298;;17,410;;5,06;;1038,5;;147,7;;1,31;;71,8;;0;;0,0;;
23.02.2019;21:00;16,185; ;34,789;;38,345;;22,426;;5,16;;1038,1;;142,1;;2,45;;71,5;;0;;0,0;;
23.02.2019;22:00;16,854; ;24,945;;26,545;;35,142;;5,96;;1037,5;;149,0;;3,77;;63,6;;0;;0,0;;
23.02.2019;23:00;17,367; ;24,440;;25,130;;34,536;;5,45;;1037,4;;158,5;;3,30;;62,5;;0;;0,0;;
24.02.2019;00:00;17,890; ;26,908;;29,179;;24,928;;3,54;;1038,0;;186,7;;1,85;;71,0;;0;;0,0;;
24.02.2019;01:00;18,290; ;27,143;;28,325;;25,117;;3,06;;1037,8;;150,8;;1,38;;71,5;;0;;0,0;;
24.02.2019;02:00;18,608; ;27,797;;29,128;;19,993;;2,27;;1037,7;;147,4;;1,31;;75,9;;0;;0,0;;
24.02.2019;03:00;18,857; ;29,343;;31,084;;14,682;;1,42;;1037,7;;128,6;;0,87;;81,8;;0;;0,0;;
24.02.2019;04:00;19,229; ;;*;;*;;*;1,37;;1037,5;;152,0;;1,16;;87,3;;0;;0,0;;
24.02.2019;05:00;19,623; ;23,658;;24,742;;13,225;;0,72;;1037,2;;157,2;;1,08;;90,4;;0;;0,0;;
24.02.2019;06:00;20,035; ;26,021;;27,603;;14,150;;1,26;;1036,8;;185,6;;1,55;;89,4;;0;;0,0;;
24.02.2019;07:00;20,321; ;23,239;;24,671;;9,682;;-0,38;;1037,3;;204,4;;0,78;;91,8;;0;;0,0;;
24.02.2019;08:00;20,654; ;24,434;;29,727;;6,585;;-0,89;;1037,6;;172,4;;0,74;;95,6;;0;;5,2;;
24.02.2019;09:00;21,142; ;25,547;;42,875;;12,024;;0,74;;1037,8;;180,6;;0,96;;91,1;;0;;60,2;;
24.02.2019;10:00;21,424; ;20,441;;35,096;;25,550;;4,23;;1037,9;;201,7;;1,88;;74,9;;0;;244,2;;
24.02.2019;11:00;21,542; ;16,449;;27,351;;35,430;;6,50;;1038,2;;208,1;;1,83;;64,0;;0;;365,1;;
24.02.2019;12:00;21,559; ;16,091;;24,821;;48,491;;9,10;;1038,3;;208,8;;1,99;;49,8;;0;;447,0;;
24.02.2019;13:00;21,461; ;14,766;;21,135;;60,028;;11,20;;1038,3;;211,6;;2,41;;38,4;;0;;389,5;;
24.02.2019;14:00;21,291; ;13,787;;19,071;;62,781;;12,16;;1037,7;;208,0;;3,83;;35,5;;0;;422,5;;
24.02.2019;15:00;21,053; ;13,782;;18,677;;66,066;;13,26;;1037,5;;226,4;;3,12;;32,2;;0;;398,9;;
24.02.2019;16:00;20,771; ;12,244;;16,274;;67,840;;14,11;;1037,6;;231,5;;2,46;;30,1;;0;;294,6;;
24.02.2019;17:00;20,482; ;15,565;;18,074;;56,518;;13,29;;1037,5;;283,2;;1,34;;37,8;;0;;117,0;;
24.02.2019;18:00;20,430; ;32,944;;35,617;;35,259;;9,10;;1037,6;;7,4;;1,78;;52,5;;0;;23,8;;
24.02.2019;19:00;20,501; ;46,329;;53,483;;15,935;;6,06;;1037,8;;3,1;;1,68;;68,9;;0;;0,2;;
24.02.2019;20:00;20,585; ;35,754;;36,757;;21,484;;4,85;;1038,3;;19,4;;1,48;;76,6;;0;;0,0;;
24.02.2019;21:00;20,751; ;37,127;;39,126;;15,263;;3,48;;1038,5;;49,3;;0,55;;80,2;;0;;0,0;;
24.02.2019;22:00;21,197; ;38,296;;43,524;;8,066;;2,08;;1038,7;;76,2;;0,58;;88,7;;0;;0,0;;
24.02.2019;23:00;21,793; ;34,136;;36,279;;7,262;;1,32;;1038,8;;281,3;;0,25;;93,2;;0;;0,0;;
25.02.2019;00:00;22,155; ;30,019;;31,970;;3,988;E;0,07;;1038,5;;228,7;;0,67;;95,9;;0;;0,0;;
25.02.2019;01:00;22,648; ;29,513;;34,008;;2,651;E;-0,23;;1038,0;;193,0;;0,72;;97,8;;0;;0,0;;
25.02.2019;02:00;23,039; ;31,567;;39,799;;1,935;E;-0,63;;1037,9;;221,3;;0,68;;98,2;;0;;0,0;;
25.02.2019;03:00;23,577; ;31,146;;43,114;;1,765;E;-0,93;;1037,9;;194,9;;0,36;;99,2;;0;;0,0;;
25.02.2019;04:00;24,147; ;26,595;;46,313;;1,832;E;-1,32;;1037,6;;153,5;;0,38;;99,5;;0;;0,0;;
25.02.2019;05:00;24,565; ;;*;;*;;*;-1,54;;1037,2;;247,7;;0,34;;99,6;;0;;0,0;;
25.02.2019;06:00;24,829; ;32,081;;62,926;;1,760;E;-1,49;;1037,5;;73,0;;0,59;;99,7;;0;;0,0;;
25.02.2019;07:00;24,971; ;38,259;;70,093;;1,968;E;-1,40;;1037,9;;129,6;;0,47;;99,6;;0;;0,0;;
25.02.2019;08:00;25,083; ;31,374;;80,749;;2,283;E;-1,90;;1038,3;;238,2;;0,56;;99,7;;0;;6,2;;
25.02.2019;09:00;25,254; ;31,817;;95,861;;4,609;;-0,64;;1038,7;;222,7;;0,42;;98,7;;0;;77,8;;
25.02.2019;10:00;25,413; ;37,027;;98,991;;9,619;;3,87;;1039,0;;228,6;;0,54;;89,4;;0;;267,2;;
25.02.2019;11:00;25,483; ;34,696;;74,429;;21,328;;7,80;;1038,4;;206,3;;1,54;;68,0;;0;;357,7;;
25.02.2019;12:00;25,597; ;32,376;;55,931;;33,484;;10,29;;1037,8;;207,1;;2,08;;55,1;;0;;438,4;;
25.02.2019;13:00;25,868; ;24,760;;41,255;;41,307;;12,60;;1037,7;;210,4;;1,98;;49,5;;0;;392,9;;
25.02.2019;14:00;26,148; ;16,681;;26,014;;50,650;;14,25;;1037,6;;233,2;;2,00;;43,6;;0;;404,2;;
25.02.2019;15:00;26,419; ;16,688;;23,928;;55,990;;15,34;;1037,2;;274,8;;2,19;;35,4;;0;;374,2;;
25.02.2019;16:00;26,772; ;20,850;;28,994;;50,237;;16,10;;1036,8;;283,9;;1,46;;36,3;;0;;285,8;;
25.02.2019;17:00;27,476; ;38,660;;51,309;;28,602;;12,70;;1036,6;;15,5;;2,06;;52,2;;0;;154,4;;
25.02.2019;18:00;28,116; ;46,580;;54,356;;17,136;;10,60;;1036,6;;28,8;;0,94;;60,9;;0;;35,5;;
25.02.2019;19:00;28,585; ;55,564;;71,061;;4,921;;6,25;;1036,7;;72,9;;0,59;;76,2;;0;;0,0;;
25.02.2019;20:00;28,979; ;47,068;;54,452;;2,271;E;3,39;;1036,7;;329,6;;0,60;;87,6;;0;;0,0;;
25.02.2019;21:00;29,493; ;44,112;;59,148;;2,469;E;2,74;;1036,7;;282,1;;0,56;;94,1;;0;;0,0;;
25.02.2019;22:00;30,009; ;38,369;;47,324;;3,688;E;2,43;;1036,3;;210,7;;0,75;;95,1;;0;;0,0;;
25.02.2019;23:00;30,335; ;32,007;;45,495;;2,087;E;0,66;;1036,1;;199,6;;0,78;;97,6;;0;;0,0;;
26.02.2019;00:00;30,867; ;34,598;;59,638;;2,095;E;0,49;;1035,8;;238,4;;0,63;;99,2;;0;;0,0;;
26.02.2019;01:00;31,308; ;34,095;;52,329;;1,907;E;0,42;;1035,5;;238,2;;0,37;;100,0;;0;;0,0;;
26.02.2019;02:00;31,659; ;30,123;;46,553;;1,914;E;-0,08;;1035,4;;225,3;;0,50;;100,0;;0;;0,0;;
26.02.2019;03:00;31,811; ;23,107;;45,095;;2,387;E;-1,38;;1035,1;;222,4;;1,11;;100,0;;0;;0,3;;
26.02.2019;04:00;31,933; ;27,330;;52,615;;2,291;E;-1,05;;1034,9;;219,0;;0,55;;100,0;;0;;0,0;;
26.02.2019;05:00;32,072; ;21,148;;54,987;;2,232;E;-1,86;;1034,7;;193,8;;0,88;;100,0;;0;;0,0;;
26.02.2019;06:00;32,312; ;28,033;;76,385;;1,861;E;-1,64;;1034,7;;219,4;;0,20;;100,0;;0;;0,0;;
26.02.2019;07:00;32,653; ;29,572;;93,920;;1,889;E;-1,81;;1034,6;;210,2;;0,41;;100,0;;0;;0,0;;
26.02.2019;08:00;32,952; ;28,111;;98,078;;2,268;E;-1,97;;1034,6;;192,8;;0,77;;100,0;;0;;9,5;;
26.02.2019;09:00;33,243; ;24,929;;105,256;;3,438;E;-1,11;;1034,8;;195,4;;0,82;;100,0;;0;;89,1;;
26.02.2019;10:00;34,069; ;35,453;;123,687;;7,473;;3,39;;1034,7;;234,0;;1,46;;98,0;;0;;253,0;;
26.02.2019;11:00;34,831; ;34,076;;83,428;;16,733;;7,97;;1034,5;;245,6;;1,94;;77,0;;0;;385,8;;
26.02.2019;12:00;35,272; ;30,396;;48,899;;46,384;;11,37;;1034,7;;265,0;;1,65;;48,2;;0;;466,8;;
26.02.2019;13:00;35,355; ;22,992;;33,384;;65,742;;13,73;;1034,6;;262,1;;1,85;;34,8;;0;;420,1;;
26.02.2019;14:00;35,376; ;22,115;;29,530;;65,904;;16,07;;1034,5;;3,8;;0,81;;29,7;;0;;435,1;;
26.02.2019;15:00;35,329; ;17,383;;24,556;;71,360;;16,83;;1033,9;;250,0;;1,30;;26,0;;0;;403,4;;
26.02.2019;16:00;35,205; ;19,692;;27,124;;64,583;;16,45;;1033,3;;270,0;;2,01;;27,9;;0;;298,0;;
26.02.2019;17:00;34,908; ;23,002;;28,199;;48,871;;16,11;;1032,9;;301,5;;1,65;;38,3;;0;;161,4;;
26.02.2019;18:00;35,082; ;38,315;;42,866;;25,223;;12,11;;1033,0;;29,9;;0,65;;58,6;;0;;37,0;;
26.02.2019;19:00;35,457; ;58,577;;69,821;;7,670;;7,05;;1033,0;;109,0;;0,70;;76,0;;0;;0,0;;
26.02.2019;20:00;35,955; ;52,921;;74,764;;2,350;E;4,45;;1032,8;;175,9;;0,62;;86,2;;0;;0,0;;
26.02.2019;21:00;36,511; ;50,843;;85,000;;1,908;E;3,08;;1032,5;;131,8;;0,44;;92,4;;0;;0,0;;
26.02.2019;22:00;37,147; ;50,392;;89,716;;2,718;E;2,42;;1032,2;;109,7;;0,36;;94,9;;0;;0,0;;
26.02.2019;23:00;37,948; ;;*;;*;;*;1,85;;1032,1;;157,7;;0,48;;95,9;;0;;0,0;;
27.02.2019;00:00;38,316; ;36,873;;108,058;;5,613;;0,93;;1032,0;;211,8;;0,47;;97,8;;0;;0,0;;
27.02.2019;01:00;38,583; ;43,544;;127,211;;3,017;E;0,77;;1031,6;;225,2;;0,78;;99,5;;0;;0,0;;
27.02.2019;02:00;38,984; ;35,499;;113,893;;3,061;E;0,40;;1031,2;;208,6;;0,61;;99,9;;0;;0,0;;
27.02.2019;03:00;39,396; ;35,262;;98,192;;2,824;E;0,37;;1030,5;;154,5;;0,41;;100,0;;0;;0,0;;
27.02.2019;04:00;39,492; ;35,547;;87,898;;2,550;E;-0,09;;1029,6;;206,8;;0,41;;100,0;;0;;0,0;;
27.02.2019;05:00;39,644; ;43,158;;87,488;;2,035;E;0,09;;1028,9;;229,3;;0,47;;99,8;;0;;0,0;;
27.02.2019;06:00;39,587; ;49,389;;80,194;;2,069;E;0,43;;1028,6;;203,1;;0,36;;94,9;;0;;0,0;;
27.02.2019;07:00;39,480; ;48,502;;118,651;;2,362;E;0,22;;1028,3;;221,2;;0,54;;88,7;;0;;0,0;;
27.02.2019;08:00;39,311; ;39,468;;122,073;;2,606;E;-0,64;;1027,9;;173,9;;1,11;;91,2;;0;;12,2;;
27.02.2019;09:00;39,042; ;38,466;;123,198;;5,000;;0,90;;1027,6;;209,1;;1,24;;86,6;;0;;79,2;;
27.02.2019;10:00;38,185; ;48,126;;102,069;;15,042;;5,94;;1027,2;;210,1;;1,89;;64,2;;0;;267,6;;
27.02.2019;11:00;37,559; ;37,763;;74,037;;23,983;;9,40;;1026,7;;212,4;;2,20;;55,9;;0;;388,2;;
27.02.2019;12:00;37,346; ;26,672;;45,219;;36,964;;12,12;;1025,9;;213,0;;2,85;;46,4;;0;;471,4;;
27.02.2019;13:00;37,582; ;25,421;;40,864;;42,449;;14,46;;1025,1;;212,1;;2,90;;40,6;;0;;412,3;;
27.02.2019;14:00;37,966; ;24,158;;36,811;;48,822;;16,14;;1024,1;;215,2;;3,20;;35,2;;0;;444,2;;
27.02.2019;15:00;38,388; ;21,966;;30,773;;57,526;;16,95;;1022,9;;211,3;;3,58;;30,1;;0;;414,2;;
27.02.2019;16:00;38,689; ;24,728;;34,626;;54,031;;17,35;;1021,7;;210,8;;3,51;;29,8;;0;;304,1;;
27.02.2019;17:00;38,523; ;28,093;;36,408;;46,874;;17,03;;1020,6;;201,4;;3,03;;33,8;;0;;171,0;;
27.02.2019;18:00;37,559; ;31,775;;38,259;;33,808;;14,50;;1019,5;;219,8;;2,40;;44,5;;0;;46,0;;
27.02.2019;19:00;36,315; ;40,382;;48,486;;21,936;;10,57;;1019,0;;233,1;;1,42;;57,5;;0;;0,0;;
27.02.2019;20:00;35,027; ;42,034;;45,267;;17,898;;9,17;;1018,6;;245,0;;2,01;;64,0;;0;;0,0;;
27.02.2019;21:00;33,985; ;39,052;;40,780;;17,325;;8,52;;1017,8;;245,6;;2,89;;72,4;;0;;0,0;;
27.02.2019;22:00;33,092; ;39,013;;40,763;;19,884;;8,09;;1017,3;;255,9;;3,03;;74,6;;0;;0,0;;
27.02.2019;23:00;32,359; ;45,704;;48,498;;11,602;;6,69;;1016,7;;259,2;;3,18;;80,9;;0;;0,0;;
28.02.2019;00:00;32,302; ;;*;;*;;*;6,03;;1016,1;;264,8;;3,32;;84,2;;0;;0,0;;
28.02.2019;01:00;32,395; ;45,732;;53,298;;9,338;;4,51;;1015,4;;242,6;;3,37;;88,3;;0;;0,0;;
28.02.2019;02:00;32,502; ;48,835;;49,958;;8,752;;4,15;;1014,8;;242,7;;3,35;;92,8;;0;;0,0;;
28.02.2019;03:00;32,465; ;57,170;;60,112;;4,134;;3,86;;1014,2;;248,2;;3,24;;94,9;;0;;0,0;;
28.02.2019;04:00;32,573; ;54,491;;56,889;;2,685;E;3,21;;1013,6;;246,0;;3,52;;96,8;;0;;0,0;;
28.02.2019;05:00;32,730; ;51,289;;59,961;;1,347;E;2,11;;1013,0;;239,5;;3,04;;99,7;;0;;0,0;;
28.02.2019;06:00;33,131; ;49,706;;66,056;;1,324;E;1,72;;1013,1;;242,3;;1,95;;100,0;;0;;0,0;;
28.02.2019;07:00;33,318; ;48,321;;63,925;;1,541;E;1,58;;1013,1;;245,7;;2,39;;100,0;;0;;0,1;;
28.02.2019;08:00;34,248; ;39,169;;46,702;;6,135;;3,28;;1013,2;;263,0;;2,68;;100,0;;0;;4,4;;
28.02.2019;09:00;35,278; ;14,181;;15,601;;35,150;;4,79;;1013,4;;312,4;;2,49;;100,0;;0;;20,6;;
28.02.2019;10:00;35,280; ;8,177;;9,568;;51,071;;4,80;;1013,5;;323,5;;3,06;;100,0;;0;;46,8;;
28.02.2019;11:00;35,092; ;6,349;;7,517;;55,191;;4,77;;1013,6;;308,3;;2,72;;100,0;;0;;85,1;;
28.02.2019;12:00;35,019; ;5,570;;6,939;;58,947;;5,10;;1014,0;;297,3;;2,35;;100,0;;0;;84,3;;
28.02.2019;13:00;34,899; ;5,489;;6,461;;65,038;;5,42;;1013,7;;319,7;;2,14;;100,0;;0;;117,8;;
28.02.2019;14:00;34,765; ;7,283;;8,947;;65,341;;5,89;;1013,5;;293,0;;1,67;;97,6;;0;;147,2;;
28.02.2019;15:00;34,599; ;5,973;;8,446;;64,020;;6,16;;1013,4;;248,5;;2,91;;94,2;;0;;117,0;;
28.02.2019;16:00;34,614; ;7,495;;12,950;;56,629;;6,02;;1013,3;;254,3;;2,52;;94,2;;0;;47,9;;
28.02.2019;17:00;34,812; ;10,051;;15,192;;53,769;;5,72;;1012,9;;272,7;;1,61;;96,2;;0;;26,7;;
28.02.2019;18:00;35,058; ;6,966;;8,006;;55,961;;5,55;;1012,7;;301,9;;1,33;;96,3;;0;;8,1;;
28.02.2019;19:00;35,225; ;11,806;;14,960;;48,380;;5,42;;1012,8;;294,9;;0,80;;96,5;;0;;0,4;;
28.02.2019;20:00;35,115; ;4,293;;4,660;;64,450;;5,12;;1012,5;;58,5;;0,76;;96,7;;0;;0,1;;
28.02.2019;21:00;34,475; ;9,158;;9,544;;62,106;;5,00;;1012,2;;61,0;;0,91;;96,8;;0;;0,3;;
28.02.2019;22:00;33,649; ;13,188;;16,815;;55,148;;5,13;;1011,9;;140,0;;0,45;;96,6;;0;;0,3;;
28.02.2019;23:00;32,963; ;11,911;;12,742;;49,186;;5,14;;1011,7;;145,0;;0,47;;97,2;;0;;0,2;;
01.03.2019;00:00;32,246; ;12,090;;12,737;;48,795;;5,10;;1011,4;;82,4;;0,72;;98,8;;0;;0,4;;
